checkpoint_name,checkpoint_path,checkpoint_sha256,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,n_estimators,batch_size,use_hierarchical,device
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,44,0.2,True,2027,507,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,885417.0,875c32560894,0.9368836291913215,0.6356449874236436,0.14192026893142118,0.023176605414591822,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,clean_none_0_0_none,clean,none,0.0,none,,,,0.9487179487179487,0.6911433926897844,0.13788837896861414,0.021502875364743736,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9546351084812623,0.7207146791847292,0.13967085654484404,0.036002514395252996,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9447731755424064,0.5967961826857533,0.1548945652594927,0.029216667604164255,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9467455621301775,0.6568570927230342,0.14765222903842348,0.02774274713659192,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9447731755424064,0.6356262833675564,0.14995852477815433,0.02481284026328394,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9487179487179487,0.6445750647109577,0.19235410207976666,0.07647762778242667,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,420179.0,73cacb611260,0.9506903353057199,0.7093223254213966,0.1399434065095957,0.022464606771337433,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,clean_none_0_0_none,clean,none,0.0,none,,,,0.9506903353057199,0.7093223254213966,0.14527347772609753,0.023139603627033732,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9546351084812623,0.7207146791847292,0.14271674961918965,0.02571630560199658,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9487179487179487,0.6445750647109577,0.1490682198359056,0.021218927771852344,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9487179487179487,0.661652977412731,0.15058119444084822,0.027098436209812216,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9388560157790927,0.6060211064597799,0.15593557531865096,0.02615139399759866,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9467455621301775,0.6213173255138456,0.19989453922492048,0.0723226324341001,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,420179.0,73cacb611260,0.9506903353057199,0.7093223254213966,0.14329186361916774,0.02126090778166493,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,clean_none_0_0_none,clean,none,0.0,none,,,,0.9506903353057199,0.6964289991138362,0.1429021716405252,0.022863813876165227,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9506903353057199,0.7093223254213966,0.1412355508540804,0.022287120010255578,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9408284023668639,0.543517406962785,0.15678489559656042,0.030827937746894414,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9467455621301775,0.64,0.15006784990584063,0.025810707955670795,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9447731755424064,0.6356262833675564,0.14928717947502196,0.02119364305831036,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9467455621301775,0.6213173255138456,0.19675846773254901,0.07478443123179783,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,45,0.2,True,2027,507,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,420179.0,73cacb611260,0.9506903353057199,0.7093223254213966,0.1429719333236194,0.0217228802233288,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,clean_none_0_0_none,clean,none,0.0,none,,,,0.9526627218934911,0.7731881896808828,0.11992571952662953,0.012478266594678022,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9526627218934911,0.7375776397515528,0.12161477109798527,0.014447541867017286,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9368836291913215,0.5625539257981018,0.12900524294415625,0.02793008794445967,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9467455621301775,0.6988052542410174,0.12863238316449221,0.013265692505845925,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9428007889546351,0.68905572591731,0.1277659979135234,0.01436194959711981,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9487179487179487,0.7157091097308489,0.19081370555927446,0.09276257863881791,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,680998.0,6c9a5e1a3beb,0.9506903353057199,0.7596928618826428,0.11939103150038367,0.014556908043178572,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,clean_none_0_0_none,clean,none,0.0,none,,,,0.9506903353057199,0.7419216907946979,0.12263035875053654,0.01840639678684214,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9506903353057199,0.7319445913080258,0.1274324743435664,0.016144485163265453,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9368836291913215,0.5835728952772073,0.13328279905768728,0.023470008749463398,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9428007889546351,0.6628138974888201,0.13047709770847504,0.0247259433923153,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9428007889546351,0.6764945323329445,0.1342085785862899,0.026929212392434596,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9428007889546351,0.631439099591407,0.19616563822979413,0.08872822309151676,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,680998.0,6c9a5e1a3beb,0.9526627218934911,0.7567567567567568,0.12329543947009242,0.018975740823990242,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,clean_none_0_0_none,clean,none,0.0,none,,,,0.9467455621301775,0.7212754260582738,0.12172456123664509,0.02571717756974864,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9506903353057199,0.7211159761490902,0.12468570596489197,0.020271052740499576,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9408284023668639,0.5679959100204499,0.13823038984903624,0.020224345153605442,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9408284023668639,0.671972049689441,0.12893340119926572,0.02576259231191178,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9428007889546351,0.7006291613218496,0.13145053227695105,0.019040816751927783,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9447731755424064,0.6673851921274602,0.19359016158702522,0.09276184410268265,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1487_v1__ozone_level_8hr,ozone-level-8hr,1487,9978,1,9978,46,0.2,True,2027,507,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,680998.0,6c9a5e1a3beb,0.9487179487179487,0.7364864864864865,0.12273417761239525,0.0207480738854267,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.6290322580645161,0.4555173730431462,0.8018729877032165,0.23137829476787197,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6612903225806451,0.39805825242718446,0.8588206219386785,0.22272039228870022,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7258064516129032,0.4205607476635514,0.7126417017148539,0.17655195632288534,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6612903225806451,0.39805825242718446,0.6965041244123827,0.17761027236138618,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6129032258064516,0.38,0.7766305404227344,0.22361809399820143,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6935483870967742,0.4095238095238095,0.6193897746219499,0.13088300151209675,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,263508.0,9927cb306b3c,0.6290322580645161,0.38613861386138615,0.7574831742860242,0.22228898252210313,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.6129032258064516,0.4464285714285714,0.9703810268986244,0.26668883042950786,32,8,True,cuda
