dataset_id,dataset_name,n_folds,accuracy_n,accuracy_mean,accuracy_std,f1_macro_n,f1_macro_mean,f1_macro_std,f1_micro_n,f1_micro_mean,f1_micro_std,precision_macro_n,precision_macro_mean,precision_macro_std,recall_macro_n,recall_macro_mean,recall_macro_std,roc_auc_n,roc_auc_mean,roc_auc_std,log_loss_n,log_loss_mean,log_loss_std,fit_seconds_n,fit_seconds_mean,fit_seconds_std,predict_seconds_n,predict_seconds_mean,predict_seconds_std
4538,GesturePhaseSegmentationProcessed,10,10,0.7263240958369739,0.01595418631812858,10,0.6923628375075367,0.017797130878098887,10,0.7263240958369739,0.01595418631812858,10,0.7339544174008659,0.021316182423859843,10,0.673056307975904,0.016898425214235794,10,0.9234160151741694,0.00754284647801403,10,0.7505298763029357,0.027532587712042225,10,0.6726849177037366,0.011676348562289674,10,2.3442732449912,0.0019047586493896277
6332,cylinder-bands,10,10,0.8277777777777777,0.05859322209918166,10,0.8172549296460296,0.06516558070795452,10,0.8277777777777777,0.05859322209918166,10,0.8346231249191776,0.053212998743774484,10,0.8130966705979855,0.06642473089842567,10,0.9078007458880532,0.04397217579725062,10,0.3828159396744975,0.09280219245070381,10,0.5366828745987732,0.034199234368997584,10,0.20926386468927372,0.0012255833067495977
23381,dresses-sales,10,10,0.562,0.0662989860824097,10,0.51498340051682,0.07329147538991086,10,0.562,0.0662989860824097,10,0.5340564906002649,0.0795943972973635,10,0.527175697865353,0.0687691599163886,10,0.5824302134646963,0.09167356950309966,10,0.6994915648249903,0.06276358477117666,10,0.5740763213019818,0.09022919334523755,10,0.16662775910226624,0.021480510895125326
23517,numerai28.6,10,10,0.5190199335548173,0.0037537842784370686,10,0.48651946918793376,0.003927372459777782,10,0.5190199335548173,0.0037537842784370686,10,0.5217662866566548,0.004990565080454004,10,0.5164738544877538,0.0037460357392354966,10,0.5293885263762521,0.004361696953915683,10,0.6921779983971009,0.00013952646251517113,10,1.5711471089045517,0.03615232508237882,10,46.68035293109715,0.08158990471641578
40668,connect-4,10,10,0.6838965391510972,0.0019667097031565908,10,0.3355385177422613,0.003922811394548943,10,0.6838965391510972,0.0019667097031565908,10,0.5182726262174964,0.009679110089804967,10,0.3698355596901165,0.00231860770149634,10,0.7648366566206797,0.006554157896925276,10,0.7347252419305602,0.0027803515964384775,10,2.569948973791907,0.2877456879098494,10,31.72610799999675,0.08435271418287957
40670,dna,10,10,0.9340776009936711,0.013442610379915504,10,0.9252771686390618,0.01656553812027431,10,0.9340776009936711,0.013442610379915504,10,0.9327440323189032,0.014274108401849693,10,0.9193378435134933,0.01941098773343882,10,0.9908226587558957,0.003132210067948465,10,0.22109231121936973,0.012655060855212556,10,1.1598204370005987,0.07273071408051116,10,2.8804558100993747,0.0012492081775503077
40701,churn,10,10,0.9516,0.0057193628238739296,10,0.8920374030958673,0.013513488242284594,10,0.9516,0.0057193628238739296,10,0.9296999571699146,0.014432946213378886,10,0.8631038559649762,0.016981313178187216,10,0.9203050376853193,0.01827795104800851,10,0.15521288232115907,0.015354672751142964,10,0.5501810799993109,0.018959893387169455,10,0.8884856795019005,0.0009979828825355537
40966,MiceProtein,10,10,0.999074074074074,0.002928034870526255,10,0.9991379310344828,0.0027261014311796253,10,0.999074074074074,0.002928034870526255,10,0.9991666666666668,0.002635231383473605,10,0.9991666666666668,0.002635231383473605,10,1.0,0.0,10,0.00479758231105963,0.005548891741980777,10,0.5908385492861271,0.054122729700870724,10,0.48554893120890485,0.0019251150643328355
40975,car,10,10,0.9855390509477079,0.007329645098664496,10,0.9646734104302709,0.022712708310642902,10,0.9855390509477079,0.007329645098664496,10,0.9575541191154731,0.026004218374843582,10,0.9760443902190314,0.020379218631710178,10,0.9995474688410159,0.0003908473107506451,10,0.03926779258394177,0.009078449805742307,10,0.49490084950230084,0.007675273706906532,10,0.22841206968296315,0.0019710089895284034
40979,mfeat-pixel,10,10,0.9809999999999999,0.007378647873726225,10,0.9810113863457894,0.007354989034741266,10,0.9809999999999999,0.007378647873726225,10,0.98176338573707,0.0070266836865371645,10,0.9809999999999999,0.007378647873726225,10,0.9996777777777778,0.00033028441000928317,10,0.0648827805124235,0.02016520928886912,10,0.8776364915072918,0.10508575236356921,10,2.2921792999026365,0.01059993999199942
40982,steel-plates-fault,10,10,0.7928839545334391,0.027943639398445474,10,0.8089723635651567,0.03227809977794125,10,0.7928839545334391,0.027943639398445474,10,0.8222096193423075,0.035861513293638396,10,0.8071439106210244,0.031915700396156536,10,0.9651863063024724,0.005412172784757081,10,0.5211834329631204,0.06133539753766119,10,0.5348421017930377,0.038209369864663674,10,0.40704480110434815,0.001524892089016059
40983,wilt,10,10,0.9880156733911674,0.005040670516477924,10,0.9400803608694549,0.026516237092415674,10,0.9880156733911674,0.005040670516477924,10,0.9457208251578798,0.023126783019149968,10,0.9357648440023049,0.03647608886438416,10,0.9955453217624392,0.00559238670391964,10,0.03563700594060855,0.013800303126892401,10,0.5117220618063584,0.034632120212770415,10,0.3764360554923769,0.0013824260903791661
40984,segment,10,10,0.941991341991342,0.013412929337514872,10,0.9418894314238158,0.01333155655688886,10,0.941991341991342,0.013412929337514872,10,0.9435736276394966,0.013433111144989943,10,0.941991341991342,0.013412929337514827,10,0.9964777646595827,0.0011100792665716603,10,0.15042972643846877,0.034228712572051255,10,0.519903856801102,0.037843623643350706,10,0.3825868491025176,0.0011926250921151997
40994,climate-model-simulation-crashes,10,10,0.9462962962962962,0.018415350481699087,10,0.7650066293118665,0.09387792615258206,10,0.9462962962962962,0.018415350481699087,10,0.9375457184325109,0.0807841684182828,10,0.7169999999999999,0.10184956226382781,10,0.9459693877551022,0.0439139291796064,10,0.1607536611384527,0.0628746126009621,10,0.4944744542066474,0.007082557453656166,10,0.19096125820651647,0.07062180427014272
41027,jungle_chess_2pcs_raw_endgame_complete,10,10,0.8608402067692028,0.005590055438549845,10,0.8095560587457852,0.006917474030504686,10,0.8608402067692028,0.005590055438549845,10,0.8299673280984585,0.006932535227870291,10,0.7943882980135493,0.007387298070214602,10,0.9759925607369576,0.0017258906748064769,10,0.2571489692951372,0.008103562462600715,10,0.6473899539094419,0.04049976076613466,10,11.013340905000224,0.0297232638845784
