dataset,collapse_sa_top1,collapse_ea_top1,collapse_sa_top5,collapse_ea_top5,mean_cos_sa,mean_cos_ea,cka_sa_ea,neff_sa_mean,neff_sa_std,neff_ea_mean,neff_ea_std,purity_sa_top1,purity_sa_topk,purity_ea_top1,purity_ea_topk,m_mean_sa,m_mean_ea,m_cv_sa,m_cv_ea,seed
satimage,0.5351273162749641,0.5653028793868519,0.9150953716162796,0.9179377401572524,0.49536786432029434,0.5577029144477444,0.9759632776898194,443.55216972861285,156.5184398884834,934.4772252962341,241.8451861652799,0.06842923794712286,0.14307931570762053,0.03188180404354588,0.15863141524105753,,0.498343288898468,,0.29124272962449943,44
PhishingWebsites,0.14454359990614427,0.14715730506546335,0.4947541042306708,0.5120483622417048,0.7043893632616237,0.7479901217730497,0.9193950714460286,1207.5760300048387,618.3112422352958,2832.8387394857214,872.2263546244567,0.045228403437358664,0.04748982360922659,0.08367254635911352,0.12347354138398914,,0.46533203125,,0.35466261200239374,45
adult,0.19692291043561055,0.1648643137450096,0.5876862474091805,0.6368087265423104,0.6188507322897392,0.5986532008517427,0.9015114247242292,10165.403457971175,5930.037338027467,12933.970768190013,5103.854713605457,0.17750025591155696,0.17127648684614596,0.206674173405671,0.20958132869280374,,0.4526897668838501,,0.3438497465527407,45
bank-marketing,0.2054231957422195,0.1769618449512934,0.6511588773770763,0.5850280258470432,0.5988373992858247,0.6307990794099206,0.9159787558335136,7757.527682173507,4522.917515655803,13863.395597499015,5298.564928020567,0.12772310074090457,0.12444985071325886,0.11456375096759924,0.11489549928121198,,0.40278613567352295,,0.41070038608210274,45
electricity,0.33509046100222206,0.34374037728570794,0.7850106768156636,0.7838289142290061,0.4844392305184346,0.5565032391541614,0.9669455978041807,11315.589824543085,5885.979880401437,15764.077122482575,6893.591064647887,0.19044466512192432,0.1856559638088933,0.32240979808010595,0.34630916914928833,,0.5067484974861145,,0.3154569740228838,45
nomao,0.3801837231155236,0.3281219794182619,0.7578124438782886,0.6730358695406473,0.48745353170760897,0.603566103346108,0.8918944691698575,3533.540650821953,2800.295744808051,10738.454158958391,4125.485242844191,0.051501523284491514,0.05405483824169448,0.09096184535035544,0.10732627303061076,,0.43028098344802856,,0.41413123325839596,45
madelon,0.06659669532898294,0.06909023721163186,0.2387285244146112,0.3127600337685348,0.9209563072635313,0.9161746738807035,0.17141709355160217,1941.5022883488582,98.33883644028909,1885.9339209923378,76.78808521652601,0.5115384615384615,0.515,0.5,0.5,,0.37584513425827026,,0.48918669570947254,45
haberman,0.2555580508360819,0.3236564084398018,0.8116729168292952,0.858207673251591,0.3962102451824663,0.4146598083264945,0.918678552627083,160.82764631702054,26.40440090604831,154.98831644365865,27.216566525301335,0.5645161290322581,0.4580645161290323,0.7580645161290323,0.732258064516129,,0.42677250504493713,,0.36863640493239264,45
churn,0.120539805091976,0.11440191506955426,0.5263245795878921,0.5140012355744062,0.7162058756233814,0.7043783516490228,0.9574651644112967,748.6139449615479,438.5872381427456,1279.8759252624511,615.6366251262036,0.11,0.1148,0.12,0.127,,0.4188570976257324,,0.41115966886648214,45
sick,0.2794638528138046,0.24070540621077866,0.7776908338034884,0.7396562608241184,0.6348511519033354,0.670974169959329,0.9556637653009223,1511.033861471012,509.7073000862437,1791.0867284307417,494.2780156942455,0.026490066225165563,0.06039735099337749,0.060927152317880796,0.061456953642384106,,0.34417960047721863,,0.5555533667666746,45
ozone-level-8hr,0.4893207970165882,0.42921140340341907,0.8032583635910122,0.7643829024504831,0.5358244333594876,0.5282992969378071,0.9776818895448468,821.2314367200261,225.63531572469873,1388.9565327962239,317.7856673116831,0.05719921104536489,0.22051282051282053,0.0631163708086785,0.24812623274161735,,0.3525989055633545,,0.491273580759304,45
kr-vs-kp,0.12401652881502882,0.1491758760627544,0.500309110322178,0.5292069030881396,0.8293825604960446,0.8255283560086952,0.9139489428765626,602.8872681140899,191.55609716464187,789.8338704586029,201.0131324405861,0.165625,0.22374999999999998,0.171875,0.198125,,0.4929754436016083,,0.3509275845477478,45
car,0.17708791366387555,0.1679644972904175,0.7049661124405432,0.6724851365356321,0.5054884405992758,0.6041302573902971,0.9670516764712112,577.5227324094386,303.9045206465607,550.4112701746769,311.43017115093437,0.3959537572254335,0.5554913294797688,0.008670520231213872,0.031213872832369944,,0.4388170838356018,,0.4175507180056204,45
optdigits,0.15628154200212743,0.15820829897052976,0.5425639004044296,0.5589886769484604,0.7263719976648576,0.7273322371138908,0.8625053335216233,346.0281392229834,132.6631054834744,653.2006355740422,480.9564281184479,0.2197508896797153,0.352846975088968,0.3620996441281139,0.5402135231316726,,0.5690499544143677,,0.24367492071392763,45
pendigits,0.2839176117613133,0.29284538629721163,0.7517265162058014,0.7615901594146037,0.5781353278880507,0.6031996434500866,0.9755966470355493,522.9626484073364,318.5320562530975,813.9013677755775,381.5493348261924,0.3042291950886767,0.5457025920873124,0.27467030468394726,0.6030923146884948,,0.5427992343902588,,0.251606049858016,45
satimage,0.5240603215355307,0.5499157215350631,0.9158883463011078,0.9188769422548391,0.5142182512676381,0.5582733923056504,0.9751394932296225,550.3408743352578,183.83374320949162,896.2217068946566,251.62549116256548,0.09331259720062209,0.11430793157076205,0.06376360808709176,0.11632970451010888,,0.4972357749938965,,0.28946003299836304,45
PhishingWebsites,0.15767628715016296,0.16382084257654186,0.5046284971355631,0.5239559805882207,0.7199242746564446,0.7488836743792913,0.9138790321215766,1595.0840568111148,599.5356513406266,3046.1153696958213,633.1440416488163,0.032564450474898234,0.04857530529172321,0.15920398009950248,0.15368611488014475,,0.4331495761871338,,0.37253909567631627,46
adult,0.1733194684593477,0.20879487038028066,0.6171905425437829,0.6353348975173008,0.6238339013161319,0.5822413692716899,0.8710809666161925,9291.189028915356,5550.921817414021,14346.649720244184,5290.514553140119,0.18343740403316613,0.184624833657488,0.27454191831303104,0.287296550312212,,0.4972178339958191,,0.31660187551299573,46
bank-marketing,0.2290426921190466,0.1773028339218916,0.6289502033437853,0.5955894443766858,0.562592990964855,0.6317533950582845,0.9139719541375223,7331.439207890966,4414.531009647469,13784.775022078757,5175.190171269509,0.11522724759482472,0.11372332190644699,0.11002985734822515,0.11224151277231008,,0.4015088677406311,,0.4185845627231135,46
electricity,0.39551473884984495,0.3623133769944095,0.8044984671959874,0.7899481055297923,0.4590772906528866,0.5315568332379668,0.9634625666847132,12615.078311843139,6422.615458161702,14971.226352301468,6420.2986451807665,0.17378351539225423,0.17632130641068078,0.2962595167163191,0.3012909632571996,,0.4795110821723938,,0.3453814180257434,46
nomao,0.3455471823428958,0.38262919035179516,0.7626299718321864,0.7408831317063675,0.4308082838486317,0.5873945750441694,0.9204950564115357,2798.516838247503,1963.799487033328,6795.643194338346,2444.6265838386275,0.046423908312781086,0.046568983026258524,0.10459886841723487,0.10448280864645292,,0.42564988136291504,,0.39509306533057376,46
madelon,0.09544598511742697,0.09491072709953619,0.2860526650597904,0.36509026186746363,0.9116577253961149,0.9052360971376707,0.2872373067715172,1836.1423346886268,186.68054748455614,1792.9835613544171,197.66764635183475,0.4826923076923077,0.4546153846153847,0.5038461538461538,0.5080769230769231,,0.4009455442428589,,0.4489964693202512,46
haberman,0.24699774267761254,0.3173399104629307,0.8206186131937245,0.8814678491692539,0.3830636140107342,0.3998327717963009,0.9219243366150209,137.13334581928868,41.2696390976094,144.02811161164314,45.599531933322694,0.7580645161290323,0.6967741935483871,0.4838709677419355,0.5225806451612903,,0.38822680711746216,,0.4256176722784613,46
