task_id,dataset_id,dataset_name,fold,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy,f1_macro,f1_micro,precision_macro,recall_macro,roc_auc,log_loss,fit_seconds,predict_seconds,n_train,n_test,seed,pdlc_topk_effective,pdlc_topk_tuned_best_frac,n_valid_folds,error
31,31,credit-g,4.0,Binary,1000,20,2,2.3333333333333335,0.72,0.6361746361746362,0.72,0.6573426573426573,0.6285714285714286,0.76,0.515277257275578,0.25725727528333664,0.14280975982546806,900.0,100.0,42,32.0,,10,
31,31,credit-g,5.0,Binary,1000,20,2,2.3333333333333335,0.78,0.7066666666666668,0.78,0.75,0.6904761904761905,0.8138095238095238,0.47723314207587736,0.29679996334016323,0.13376314751803875,900.0,100.0,42,32.0,,10,
31,31,credit-g,6.0,Binary,1000,20,2,2.3333333333333335,0.74,0.6621621621621622,0.74,0.6864801864801865,0.6523809523809524,0.7895238095238095,0.4862035707567376,0.26876511983573437,0.13766157440841198,900.0,100.0,42,32.0,,10,
31,31,credit-g,7.0,Binary,1000,20,2,2.3333333333333335,0.75,0.6415770609318996,0.75,0.7156862745098038,0.6309523809523809,0.7780952380952382,0.5085998780066202,0.2981937024742365,0.13519142381846905,900.0,100.0,42,32.0,,10,
31,31,credit-g,8.0,Binary,1000,20,2,2.3333333333333335,0.75,0.6415770609318996,0.75,0.7156862745098038,0.6309523809523809,0.7342857142857143,0.5453252325358802,0.2579147070646286,0.13458620943129063,900.0,100.0,42,32.0,,10,
31,31,credit-g,9.0,Binary,1000,20,2,2.3333333333333335,0.78,0.6894409937888198,0.78,0.7678571428571428,0.6714285714285715,0.8252380952380952,0.47435071837269116,0.2613146100193262,0.13415242359042168,900.0,100.0,42,32.0,,10,
32,32,pendigits,0.0,Multiclass,10992,16,10,1.0843601895734598,0.9972727272727273,0.997226885207738,0.9972727272727273,0.9972612759041042,0.9972180451127819,0.9999818219070754,0.010833537893775228,0.35690754279494286,1.4526807963848114,9892.0,1100.0,42,32.0,,10,
32,32,pendigits,1.0,Multiclass,10992,16,10,1.0843601895734598,0.9936363636363637,0.9936961881615213,0.9936363636363637,0.9936999362731676,0.9937397842432167,0.9999632594910306,0.026393036697011898,0.32912365533411503,1.4560832865536213,9892.0,1100.0,42,32.0,,10,
32,32,pendigits,2.0,Multiclass,10992,16,10,1.0843601895734598,0.997270245677889,0.997188382416619,0.997270245677889,0.9972421538556867,0.997151841868823,0.9991773347810122,0.02311789741542963,0.35857684165239334,1.4580527357757092,9893.0,1099.0,42,32.0,,10,
32,32,pendigits,3.0,Multiclass,10992,16,10,1.0843601895734598,0.9954504094631483,0.9954936818801281,0.9954504094631483,0.9956534824620004,0.9954037267080746,0.999535331905129,0.024177111020530877,0.3302549012005329,1.4585354998707771,9893.0,1099.0,42,32.0,,10,
32,32,pendigits,4.0,Multiclass,10992,16,10,1.0843601895734598,0.9981801637852593,0.9982160226825887,0.9981801637852593,0.9982608695652175,0.9981870385561937,1.0,0.00613788773310972,0.4038889240473509,1.4594332575798035,9893.0,1099.0,42,32.0,,10,
32,32,pendigits,5.0,Multiclass,10992,16,10,1.0843601895734598,0.9981801637852593,0.998136077537486,0.9981801637852593,0.9982033515952304,0.9980952380952381,1.0,0.005075806945527976,0.3368079513311386,1.4625984132289886,9893.0,1099.0,42,32.0,,10,
32,32,pendigits,6.0,Multiclass,10992,16,10,1.0843601895734598,0.9981801637852593,0.9981421414899346,0.9981801637852593,0.9981308411214954,0.9981794107911288,0.9999990418702692,0.006086865478987191,0.35710214264690876,1.461367268115282,9893.0,1099.0,42,32.0,,10,
32,32,pendigits,7.0,Multiclass,10992,16,10,1.0843601895734598,0.9981801637852593,0.9982076400207024,0.9981801637852593,0.9982608695652175,0.9981704260651629,0.9999928755899902,0.009530503801845471,0.32851044833660126,1.4623257722705603,9893.0,1099.0,42,32.0,,10,
32,32,pendigits,8.0,Multiclass,10992,16,10,1.0843601895734598,0.9945404913557779,0.9944968713851313,0.9945404913557779,0.994506666786911,0.9945292476474205,0.9997991274668905,0.02150930450823881,0.331895899027586,1.45962973870337,9893.0,1099.0,42,32.0,,10,
32,32,pendigits,9.0,Multiclass,10992,16,10,1.0843601895734598,0.997270245677889,0.9972635699501478,0.997270245677889,0.9973324658425504,0.9972270298387478,0.9999982188974975,0.009349797455000145,0.32806449942290783,1.4616615194827318,9893.0,1099.0,42,32.0,,10,
37,37,diabetes,0.0,Binary,768,8,2,1.8656716417910448,0.8441558441558441,0.8316326530612245,0.8441558441558441,0.8272270114942528,0.8374074074074074,0.9162962962962962,0.37452954297289187,0.2461953405290842,0.08536830544471741,691.0,77.0,42,32.0,,10,
37,37,diabetes,1.0,Binary,768,8,2,1.8656716417910448,0.6753246753246753,0.6258503401360545,0.6753246753246753,0.6363636363636364,0.6222222222222222,0.7525925925925926,0.5705605898141253,0.24638161063194275,0.08524682745337486,691.0,77.0,42,32.0,,10,
37,37,diabetes,2.0,Binary,768,8,2,1.8656716417910448,0.7922077922077922,0.7718518518518518,0.7922077922077922,0.7718518518518518,0.7718518518518518,0.8807407407407406,0.42477011157150624,0.2500637657940388,0.08530536852777004,691.0,77.0,42,32.0,,10,
37,37,diabetes,3.0,Binary,768,8,2,1.8656716417910448,0.7402597402597403,0.6726190476190477,0.7402597402597403,0.7376344086021505,0.6637037037037037,0.8496296296296295,0.47679928090058066,0.24753236398100853,0.08525954745709896,691.0,77.0,42,32.0,,10,
37,37,diabetes,4.0,Binary,768,8,2,1.8656716417910448,0.7272727272727273,0.7075420510037982,0.7272727272727273,0.7042553191489361,0.7133333333333334,0.8185185185185186,0.4858524573833859,0.24686182662844658,0.08549624495208263,691.0,77.0,42,32.0,,10,
37,37,diabetes,5.0,Binary,768,8,2,1.8656716417910448,0.8051948051948052,0.791101465002713,0.8051948051948052,0.7861702127659574,0.7988888888888889,0.8629629629629629,0.44995183925285154,0.2476717121899128,0.08662914112210274,691.0,77.0,42,32.0,,10,
37,37,diabetes,6.0,Binary,768,8,2,1.8656716417910448,0.7792207792207793,0.745578231292517,0.7792207792207793,0.7636363636363637,0.7362962962962962,0.8244444444444444,0.4892236373713746,0.24615699611604214,0.08536430262029171,691.0,77.0,42,32.0,,10,
37,37,diabetes,7.0,Binary,768,8,2,1.8656716417910448,0.8441558441558441,0.8140096618357487,0.8441558441558441,0.8611615245009074,0.7948148148148149,0.877037037037037,0.44747919869156105,0.25056774728000164,0.08557067438960075,691.0,77.0,42,32.0,,10,
37,37,diabetes,8.0,Binary,768,8,2,1.8656716417910448,0.7631578947368421,0.7259615384615384,0.7631578947368421,0.739057239057239,0.7184615384615385,0.8261538461538461,0.4844077012713732,0.24593664705753326,0.08529478684067726,692.0,76.0,42,32.0,,10,
37,37,diabetes,9.0,Binary,768,8,2,1.8656716417910448,0.7368421052631579,0.7076923076923077,0.7368421052631579,0.7076923076923077,0.7076923076923077,0.7861538461538461,0.5448040552495786,0.2514877412468195,0.08546972833573818,692.0,76.0,42,32.0,,10,
43,44,spambase,0.0,Binary,4601,57,2,1.5377826806398236,0.9370932754880694,0.932995865179802,0.9370932754880694,0.9429668304668304,0.9260604986411438,0.9856040017330341,0.1742883786179375,0.41365355998277664,1.1014922820031643,4140.0,461.0,42,32.0,,10,
43,44,spambase,1.0,Binary,4601,57,2,1.5377826806398236,0.9608695652173913,0.9587616543150849,0.9608695652173913,0.9629049111807733,0.9552929085303186,0.989841094157641,0.1411397030490404,0.3745384197682142,1.1074296776205301,4141.0,460.0,42,32.0,,10,
43,44,spambase,2.0,Binary,4601,57,2,1.5377826806398236,0.9630434782608696,0.9611716046256437,0.9630434782608696,0.963616218482362,0.9589888528737449,0.9938730334413788,0.11895867631592948,0.3727479372173548,1.1022110898047686,4141.0,460.0,42,32.0,,10,
43,44,spambase,3.0,Binary,4601,57,2,1.5377826806398236,0.9565217391304348,0.9539852752880922,0.9565217391304348,0.9594285598656387,0.9496029624348997,0.9935642289946336,0.1312134370243895,0.44199664518237114,1.1077883653342724,4141.0,460.0,42,32.0,,10,
43,44,spambase,4.0,Binary,4601,57,2,1.5377826806398236,0.941304347826087,0.9379468501281532,0.941304347826087,0.9425872093023255,0.9341472108358582,0.9830095645458325,0.17103027525056455,0.36817160807549953,1.1061243936419487,4141.0,460.0,42,32.0,,10,
43,44,spambase,5.0,Binary,4601,57,2,1.5377826806398236,0.9608695652173913,0.9590090892888968,0.9608695652173913,0.9590090892888968,0.9590090892888968,0.9891086952216877,0.14056962633537098,0.3841387089341879,1.1077970787882805,4141.0,460.0,42,32.0,,10,
43,44,spambase,6.0,Binary,4601,57,2,1.5377826806398236,0.9369565217391305,0.9337633255378627,0.9369565217391305,0.9351143517411746,0.9325036139329492,0.9771678647101922,0.19284766012435933,0.3684688974171877,1.1013073846697807,4141.0,460.0,42,32.0,,10,
43,44,spambase,7.0,Binary,4601,57,2,1.5377826806398236,0.9521739130434783,0.9491600353669319,0.9521739130434783,0.9573072285463203,0.9431077843125606,0.988475019307313,0.15288677834221084,0.38154517859220505,1.1067210379987955,4141.0,460.0,42,32.0,,10,
43,44,spambase,8.0,Binary,4601,57,2,1.5377826806398236,0.9543478260869566,0.9523139577934099,0.9543478260869566,0.9510869565217391,0.9536327452028753,0.9874650983187786,0.15394696496049565,0.3586404286324978,1.103485492989421,4141.0,460.0,42,32.0,,10,
43,44,spambase,9.0,Binary,4601,57,2,1.5377826806398236,0.9565217391304348,0.9539852752880922,0.9565217391304348,0.9594285598656387,0.9496029624348997,0.9803956513990376,0.16319215276500065,0.36780056543648243,1.10669457167387,4141.0,460.0,42,32.0,,10,
45,46,splice,0.0,Multiclass,3190,60,3,2.1577574967405475,0.9247648902821317,0.92149834844332,0.9247648902821317,0.9215474583895636,0.9215007215007214,0.9862521317066771,0.2678273451082417,0.44381377287209034,0.7816862277686596,2871.0,319.0,42,32.0,,10,
45,46,splice,1.0,Multiclass,3190,60,3,2.1577574967405475,0.896551724137931,0.883653980428174,0.896551724137931,0.8980880230880232,0.8733044733044734,0.9690350971342706,0.3251568021252786,0.4363115467131138,0.7844527922570705,2871.0,319.0,42,32.0,,10,
45,46,splice,2.0,Multiclass,3190,60,3,2.1577574967405475,0.9059561128526645,0.8951560986957063,0.9059561128526645,0.914699074074074,0.8816738816738816,0.9777074165503917,0.3101872844377333,0.38364479690790176,0.7801056038588285,2871.0,319.0,42,32.0,,10,
45,46,splice,3.0,Multiclass,3190,60,3,2.1577574967405475,0.8934169278996865,0.8834048552497578,0.8934169278996865,0.8921197208769462,0.8759018759018758,0.9727618570593778,0.33020382089507744,0.3868478871881962,0.7813795153051615,2871.0,319.0,42,32.0,,10,
45,46,splice,4.0,Multiclass,3190,60,3,2.1577574967405475,0.9278996865203761,0.9209990040441896,0.9278996865203761,0.9316878802065786,0.9119769119769119,0.9878287002253945,0.2505716635100352,0.38293767906725407,0.7818465158343315,2871.0,319.0,42,32.0,,10,
45,46,splice,5.0,Multiclass,3190,60,3,2.1577574967405475,0.9090909090909091,0.8988221081244337,0.9090909090909091,0.9151557711950971,0.8874733383293941,0.9887210523937225,0.275349050147398,0.387831449508667,0.7796142008155584,2871.0,319.0,42,32.0,,10,
45,46,splice,6.0,Multiclass,3190,60,3,2.1577574967405475,0.9122257053291536,0.900831964969896,0.9122257053291536,0.9228213282151638,0.8849533472234804,0.9771517885820655,0.3035897301309079,0.3864756654947996,0.7801753152161837,2871.0,319.0,42,32.0,,10,
45,46,splice,7.0,Multiclass,3190,60,3,2.1577574967405475,0.9278996865203761,0.9234640438383295,0.9278996865203761,0.924154838532211,0.9232438983548685,0.991311444572324,0.2480046728865375,0.3882984407246113,0.7790916468948126,2871.0,319.0,42,32.0,,10,
45,46,splice,8.0,Multiclass,3190,60,3,2.1577574967405475,0.896551724137931,0.8905784909041916,0.896551724137931,0.8949975949975949,0.8869167716662961,0.9749569695489289,0.3130821605293645,0.46225089579820633,0.7808180581778288,2871.0,319.0,42,32.0,,10,
45,46,splice,9.0,Multiclass,3190,60,3,2.1577574967405475,0.9247648902821317,0.9182792430917184,0.9247648902821317,0.9227575384876374,0.9141590284583309,0.99075680036102,0.2638666482492932,0.3938566315919161,0.7832968570291996,2871.0,319.0,42,32.0,,10,
49,50,tic-tac-toe,0.0,Binary,958,9,2,1.8855421686746987,0.9791666666666666,0.9765625,0.9791666666666666,0.9846153846153847,0.9696969696969697,1.0,0.10064391089170627,0.2530233170837164,0.09727542847394943,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,1.0,Binary,958,9,2,1.8855421686746987,1.0,1.0,1.0,1.0,1.0,1.0,0.061035630841978356,0.2447068877518177,0.1027652956545353,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,2.0,Binary,958,9,2,1.8855421686746987,1.0,1.0,1.0,1.0,1.0,1.0,0.06581635809552706,0.24531614407896996,0.09720045328140259,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,3.0,Binary,958,9,2,1.8855421686746987,1.0,1.0,1.0,1.0,1.0,1.0,0.07389329381765752,0.24459355883300304,0.10040252842009068,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,4.0,Binary,958,9,2,1.8855421686746987,0.9895833333333334,0.9883706844336766,0.9895833333333334,0.9921875,0.9848484848484849,1.0,0.0812938216603654,0.2495313584804535,0.09726705960929394,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,5.0,Binary,958,9,2,1.8855421686746987,1.0,1.0,1.0,1.0,1.0,1.0,0.058123556367916905,0.24475371278822422,0.10192712768912315,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,6.0,Binary,958,9,2,1.8855421686746987,1.0,1.0,1.0,1.0,1.0,1.0,0.06094464136715914,0.29487703554332256,0.09664030931890011,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,7.0,Binary,958,9,2,1.8855421686746987,0.9895833333333334,0.9885373134328358,0.9895833333333334,0.9920634920634921,0.9852941176470589,1.0,0.056509378074004,0.24626351706683636,0.09740505367517471,862.0,96.0,42,32.0,,10,
49,50,tic-tac-toe,8.0,Binary,958,9,2,1.8855421686746987,1.0,1.0,1.0,1.0,1.0,1.0,0.08091048399359183,0.24564124085009098,0.09695125371217728,863.0,95.0,42,32.0,,10,
49,50,tic-tac-toe,9.0,Binary,958,9,2,1.8855421686746987,1.0,1.0,1.0,1.0,1.0,1.0,0.0688998177561684,0.2465291190892458,0.10258758440613747,863.0,95.0,42,32.0,,10,
53,54,vehicle,0.0,Multiclass,846,18,4,1.0954773869346734,0.8588235294117647,0.8564444323054652,0.8588235294117647,0.8592717086834734,0.8593073593073594,0.9721545815295816,0.44114106217437776,0.255475178360939,0.11249857395887375,761.0,85.0,42,32.0,,10,
53,54,vehicle,1.0,Multiclass,846,18,4,1.0954773869346734,0.8117647058823529,0.8083681176704433,0.8117647058823529,0.8105285592497868,0.8154761904761905,0.9549794823232323,0.5479737505545422,0.24961824901401997,0.11265626922249794,761.0,85.0,42,32.0,,10,
53,54,vehicle,2.0,Multiclass,846,18,4,1.0954773869346734,0.7647058823529411,0.7671582529778787,0.7647058823529411,0.7673160173160174,0.7678571428571428,0.9435820256132756,0.5759461434553176,0.25448173843324184,0.1124104056507349,761.0,85.0,42,32.0,,10,
53,54,vehicle,3.0,Multiclass,846,18,4,1.0954773869346734,0.788235294117647,0.7863504038933766,0.788235294117647,0.7863005050505051,0.79004329004329,0.9648381132756132,0.47697028706870187,0.25169682316482067,0.11269387975335121,761.0,85.0,42,32.0,,10,
53,54,vehicle,4.0,Multiclass,846,18,4,1.0954773869346734,0.8352941176470589,0.8364130434782608,0.8352941176470589,0.8405555555555556,0.8382034632034632,0.9661063762626263,0.3984006023519127,0.26320392824709415,0.1125004943460226,761.0,85.0,42,32.0,,10,
53,54,vehicle,5.0,Multiclass,846,18,4,1.0954773869346734,0.8235294117647058,0.8220099418239424,0.8235294117647058,0.8294413919413919,0.8268398268398268,0.9635303932178931,0.39655848720279097,0.25010979175567627,0.11247580870985985,761.0,85.0,42,32.0,,10,
53,54,vehicle,6.0,Multiclass,846,18,4,1.0954773869346734,0.8928571428571429,0.8945202152668492,0.8928571428571429,0.8945002080299563,0.8959330143540669,0.974498635701037,0.34730441319379807,0.25219712033867836,0.11210484430193901,762.0,84.0,42,32.0,,10,
53,54,vehicle,7.0,Multiclass,846,18,4,1.0954773869346734,0.8809523809523809,0.8836580086580086,0.8809523809523809,0.8836580086580086,0.8836580086580086,0.9705752943080133,0.35001820605565903,0.3218260854482651,0.11214656569063663,762.0,84.0,42,32.0,,10,
53,54,vehicle,8.0,Multiclass,846,18,4,1.0954773869346734,0.8095238095238095,0.8077429345722029,0.8095238095238095,0.8063923395445135,0.8095238095238095,0.9544595616024187,0.520723731238977,0.25163837149739265,0.11223610863089561,762.0,84.0,42,32.0,,10,
53,54,vehicle,9.0,Multiclass,846,18,4,1.0954773869346734,0.7976190476190477,0.7932672863031811,0.7976190476190477,0.7924242424242425,0.7970238095238096,0.9565127787226002,0.49122295235912555,0.2495580017566681,0.11208898574113846,762.0,84.0,42,32.0,,10,
219,151,electricity,0.0,Binary,45312,8,2,1.3554608306908562,0.8417917034421889,0.8371015191102837,0.8417917034421889,0.8396314574651984,0.8352071987041312,0.9173425283471296,0.36824309963656116,0.5038125850260258,12.22103394381702,40780.0,4532.0,42,32.0,,10,
219,151,electricity,1.0,Binary,45312,8,2,1.3554608306908562,0.8340688437775816,0.8289499571579886,0.8340688437775816,0.8319801303480266,0.8267931392931394,0.9124288133107151,0.3751520303170399,0.46254311315715313,12.23529752343893,40780.0,4532.0,42,32.0,,10,
219,151,electricity,2.0,Binary,45312,8,2,1.3554608306908562,0.8342529242992717,0.8286121927280454,0.8342529242992717,0.8332587659972948,0.8256673620597671,0.9124679915819156,0.3768067447484437,0.45125556737184525,12.265419228002429,40781.0,4531.0,42,32.0,,10,
219,151,electricity,3.0,Binary,45312,8,2,1.3554608306908562,0.8344736261310969,0.8295115217249958,0.8344736261310969,0.832168421716605,0.8275612516118845,0.9148970826186016,0.36963814667999406,0.4674058984965086,12.279151756316423,40781.0,4531.0,42,32.0,,10,
219,151,electricity,4.0,Binary,45312,8,2,1.3554608306908562,0.8380048554403001,0.8319945450261655,0.8380048554403001,0.8383746853649766,0.8283150593277175,0.9174117022218289,0.3662039508121108,0.47074300795793533,12.279511300846934,40781.0,4531.0,42,32.0,,10,
219,151,electricity,5.0,Binary,45312,8,2,1.3554608306908562,0.8329287133083204,0.8274131533877589,0.8329287133083204,0.8315199802645961,0.8247208658601064,0.9155757288668682,0.3705199470603276,0.45020669512450695,12.27119666337967,40781.0,4531.0,42,32.0,,10,
219,151,electricity,6.0,Binary,45312,8,2,1.3554608306908562,0.8446259103950563,0.8396907096293806,0.8446259103950563,0.8432947121352725,0.8372006599854701,0.9206107497246738,0.3594394392363011,0.4659170303493738,12.274988692253828,40781.0,4531.0,42,32.0,,10,
219,151,electricity,7.0,Binary,45312,8,2,1.3554608306908562,0.8415360847495034,0.8358261754579748,0.8415360847495034,0.8415743781127152,0.8323661704136878,0.9214517353700283,0.3622563840222174,0.47276932932436466,12.274953041225672,40781.0,4531.0,42,32.0,,10,
219,151,electricity,8.0,Binary,45312,8,2,1.3554608306908562,0.8397704700949018,0.8341932719739509,0.8397704700949018,0.8392442118263341,0.8310373059094143,0.914352095556215,0.3720317069070837,0.4792520571500063,12.273504005745053,40781.0,4531.0,42,32.0,,10,
219,151,electricity,9.0,Binary,45312,8,2,1.3554608306908562,0.8393290664312514,0.8343832304590801,0.8393290664312514,0.8373867306543552,0.8322246003337066,0.9188484410542066,0.36296027357571214,0.49766579270362854,12.277731828391552,40781.0,4531.0,42,32.0,,10,
2074,182,satimage,0.0,Multiclass,6430,36,6,2.4496,0.9020217729393468,0.885076600513488,0.9020217729393468,0.8897296944194872,0.8836912285149529,0.986887521535305,0.3206961515540538,0.3864224161952734,1.18889126367867,5787.0,643.0,42,32.0,,10,
2074,182,satimage,1.0,Multiclass,6430,36,6,2.4496,0.9393468118195957,0.9264487905377651,0.9393468118195957,0.9313586931714436,0.9222285345337546,0.9921711899258491,0.21730506752058507,0.3674643989652395,1.1926936209201813,5787.0,643.0,42,32.0,,10,
2074,182,satimage,2.0,Multiclass,6430,36,6,2.4496,0.9175738724727839,0.8981910453175757,0.9175738724727839,0.9095637708051895,0.8945194209401711,0.9899962380004927,0.27558687725623915,0.3691451344639063,1.187160100787878,5787.0,643.0,42,32.0,,10,
2074,182,satimage,3.0,Multiclass,6430,36,6,2.4496,0.9175738724727839,0.8990980759138926,0.9175738724727839,0.913482273575909,0.8902014190690805,0.9829669802948794,0.3172389108508327,0.3689062912017107,1.1961864326149225,5787.0,643.0,42,32.0,,10,
2074,182,satimage,4.0,Multiclass,6430,36,6,2.4496,0.9160186625194401,0.8946650026234538,0.9160186625194401,0.8992406111466568,0.8940309441909746,0.9842241673683048,0.32121873292477954,0.42406321316957474,1.1919339280575514,5787.0,643.0,42,32.0,,10,
2074,182,satimage,5.0,Multiclass,6430,36,6,2.4496,0.9129082426127527,0.8934269054975723,0.9129082426127527,0.8943444669410455,0.8930244116761784,0.9886343977892792,0.2780790906533977,0.48103320226073265,1.1889940984547138,5787.0,643.0,42,32.0,,10,
2074,182,satimage,6.0,Multiclass,6430,36,6,2.4496,0.937791601866252,0.9274821267890213,0.937791601866252,0.934787903224828,0.9212439048656034,0.9925503492511072,0.21359738442656662,0.3780957516282797,1.1897353250533342,5787.0,643.0,42,32.0,,10,
2074,182,satimage,7.0,Multiclass,6430,36,6,2.4496,0.9222395023328149,0.9106090817862107,0.9222395023328149,0.9194812657110328,0.9064050307891344,0.9870271255757784,0.2872926864710554,0.37557851895689964,1.1901999916881323,5787.0,643.0,42,32.0,,10,
2074,182,satimage,8.0,Multiclass,6430,36,6,2.4496,0.9160186625194401,0.8938018056244902,0.9160186625194401,0.9068146915239397,0.8858544813755681,0.9854656302702756,0.3044104156155919,0.37868906185030937,1.1884762179106474,5787.0,643.0,42,32.0,,10,
2074,182,satimage,9.0,Multiclass,6430,36,6,2.4496,0.9144634525660964,0.8892737990588312,0.9144634525660964,0.8999805490140553,0.8870466902633396,0.9839573706558981,0.34332031550693054,0.3741743918508291,1.1944974027574062,5787.0,643.0,42,32.0,,10,
2079,188,eucalyptus,0.0,Multiclass,736,19,5,2.038095238095238,0.6756756756756757,0.6341752933057282,0.6756756756756757,0.6544126984126983,0.6306693306693307,0.8949823022974895,0.8962458457447116,0.2968668043613434,0.10405471175909042,662.0,74.0,42,32.0,,10,
2079,188,eucalyptus,1.0,Multiclass,736,19,5,2.038095238095238,0.7432432432432432,0.7147913902403066,0.7432432432432432,0.7477037617554859,0.7011988011988012,0.8926266820096082,0.8660649855335255,0.2689672876149416,0.10506809502840042,662.0,74.0,42,32.0,,10,
2079,188,eucalyptus,2.0,Multiclass,736,19,5,2.038095238095238,0.7027027027027027,0.667216748768473,0.7027027027027027,0.6848290598290598,0.6645532245532246,0.8501902776185564,1.0960540610909242,0.27165975235402584,0.10368037596344948,662.0,74.0,42,32.0,,10,
2079,188,eucalyptus,3.0,Multiclass,736,19,5,2.038095238095238,0.7297297297297297,0.7313511050353155,0.7297297297297297,0.7378520499108735,0.7495415695415695,0.8970067756696855,0.8799102102776896,0.26811617985367775,0.10378066636621952,662.0,74.0,42,32.0,,10,
2079,188,eucalyptus,4.0,Multiclass,736,19,5,2.038095238095238,0.7027027027027027,0.6911776799405214,0.7027027027027027,0.7025811965811967,0.685066045066045,0.8616955750306159,1.0129483996332982,0.2745014727115631,0.10364415869116783,662.0,74.0,42,32.0,,10,
2079,188,eucalyptus,5.0,Multiclass,736,19,5,2.038095238095238,0.6756756756756757,0.6490351966873706,0.6756756756756757,0.6592857142857143,0.6544988344988345,0.8857168241594471,1.087784331670641,0.2682553641498089,0.1035840455442667,662.0,74.0,42,32.0,,10,
2079,188,eucalyptus,6.0,Multiclass,736,19,5,2.038095238095238,0.6575342465753424,0.6162142857142857,0.6575342465753424,0.6765188834154351,0.6108380508380508,0.8551215093150578,1.1109427071425313,0.27694052644073963,0.10410283133387566,663.0,73.0,42,32.0,,10,
2079,188,eucalyptus,7.0,Multiclass,736,19,5,2.038095238095238,0.684931506849315,0.6361299854223339,0.684931506849315,0.6609820004556847,0.6330314130314131,0.8570383738125674,1.2129836893651718,0.2712690085172653,0.10409929230809212,663.0,73.0,42,32.0,,10,
2079,188,eucalyptus,8.0,Multiclass,736,19,5,2.038095238095238,0.684931506849315,0.6684986075004223,0.684931506849315,0.7103070175438596,0.654998334998335,0.8890139251429574,1.036637456596708,0.26936948113143444,0.10553902946412563,663.0,73.0,42,32.0,,10,
2079,188,eucalyptus,9.0,Multiclass,736,19,5,2.038095238095238,0.684931506849315,0.6911604337691294,0.684931506849315,0.6948014077425843,0.7017782217782218,0.8957310789568854,1.021727716142909,0.26943326368927956,0.1044288594275713,663.0,73.0,42,32.0,,10,
3021,38,sick,0.0,Binary,3772,29,2,15.329004329004329,0.9470899470899471,0.758682328907048,0.9470899470899471,0.7703081232492996,0.7481935088793632,0.9729332516840171,0.11038428939023602,0.37146786600351334,0.5494612380862236,3394.0,378.0,42,32.0,,10,
3021,38,sick,1.0,Binary,3772,29,2,15.329004329004329,0.9682539682539683,0.8611145131659522,0.9682539682539683,0.876532175689479,0.8471045197740112,0.986228813559322,0.10184943318342955,0.3515222519636154,0.5470702145248652,3394.0,378.0,42,32.0,,10,
3021,38,sick,2.0,Binary,3772,29,2,15.329004329004329,0.9522546419098143,0.7916359616801769,0.9522546419098143,0.7916359616801769,0.7916359616801769,0.978629329403095,0.10435249362857649,0.31678323820233345,0.5337055511772633,3395.0,377.0,42,32.0,,10,
3021,38,sick,3.0,Binary,3772,29,2,15.329004329004329,0.9336870026525199,0.7271674627297727,0.9336870026525199,0.7150997150997151,0.7410955539179562,0.9697862932940309,0.11068931019565725,0.30457653850317,0.5435772873461246,3395.0,377.0,42,32.0,,10,
3021,38,sick,4.0,Binary,3772,29,2,15.329004329004329,0.9602122015915119,0.7972027972027973,0.9602122015915119,0.8597645429362881,0.755219847703267,0.9880864652419553,0.09343061655106799,0.3787814322859049,0.5458759441971779,3395.0,377.0,42,32.0,,10,
3021,38,sick,5.0,Binary,3772,29,2,15.329004329004329,0.9575596816976127,0.7982878544676297,0.9575596816976127,0.8281387827109674,0.7741341193809874,0.9830508474576272,0.09800479537106668,0.30253100395202637,0.5443162750452757,3395.0,377.0,42,32.0,,10,
3021,38,sick,6.0,Binary,3772,29,2,15.329004329004329,0.9628647214854111,0.8235018726591761,0.9628647214854111,0.8558512202293442,0.7972856791943012,0.980225988700565,0.11026980968962964,0.3120668660849333,0.5507564842700958,3395.0,377.0,42,32.0,,10,
3021,38,sick,7.0,Binary,3772,29,2,15.329004329004329,0.9602122015915119,0.7972027972027973,0.9602122015915119,0.8597645429362881,0.755219847703267,0.9850159665929747,0.0956625821825026,0.3040949385613203,0.548796882852912,3395.0,377.0,42,32.0,,10,
3021,38,sick,8.0,Binary,3772,29,2,15.329004329004329,0.9549071618037135,0.7903705884276977,0.9549071618037135,0.8109943977591036,0.7727216900024564,0.9746990911323999,0.1095227445429545,0.30608902126550674,0.5433384999632835,3395.0,377.0,42,32.0,,10,
3021,38,sick,9.0,Binary,3772,29,2,15.329004329004329,0.946949602122016,0.7478598180845373,0.946949602122016,0.7727139076742136,0.7278309997543602,0.9695406534021125,0.11426886165222155,0.3113931342959404,0.5442347433418036,3395.0,377.0,42,32.0,,10,
3022,307,vowel,,,990,12,11,1.0,,,,,,,,,,,,42,,,0,"Dataset has 11 classes, exceeds limit of 10"
3481,300,isolet,,,7797,617,26,1.0067114093959733,,,,,,,,,,,,42,,,0,"Dataset has 617 features, exceeds limit of 500"
