dataset,condition,param_type,param_value,rotation_seed,rotation_cols_hash,p_cell,n_test,acc_sa,acc_ea,f1_sa,f1_ea,nll_sa,nll_ea,ece_sa,ece_ea,seed,n_estimators,use_hierarchical,sa_checkpoint,ea_checkpoint
electricity,label_poison,frac,0.1,,,,9063,0.8403398433189893,0.8331678252234359,0.8349075025687909,0.8273114030767661,0.38845536621997123,0.4044025147828959,0.06972806358737266,0.07465824012289139,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,context_poison,frac,0.05,,,,9063,0.8483945713339953,0.8504910073926956,0.8433971091998562,0.8459501646283414,0.34764662662278756,0.3406573940572193,0.016730468958192062,0.0172869243803869,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,context_poison,frac,0.1,,,,9063,0.8447533929162528,0.8478428776343374,0.8395506259268297,0.8431601825037099,0.35312157769391345,0.3465891935832842,0.014725916790512357,0.01684736174278591,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,clean,none,0.0,,,,6893,0.9648919193384593,0.9612650515015233,0.9568948016780398,0.9524344855129601,0.09454024469921404,0.10541883191724455,0.00888610968789701,0.009885815738438306,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,6893,0.9508196721311475,0.9525605686928769,0.9382290605556782,0.9408789474027952,0.1268959673959269,0.12728178993431877,0.012871619260451182,0.01912553462929601,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,6893,0.9469026548672567,0.9486435514289859,0.9328983334099347,0.935696237890942,0.13672445259462102,0.13448936133205036,0.013605023414462977,0.018717275031778943,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,6893,0.9406644421877267,0.9467575801537792,0.9243633987292134,0.9328608998238352,0.1464387093901933,0.13889147174674218,0.011387423033225192,0.018999532744965058,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,feature_rotation_pairs_both,angle_deg,45.0,110955.0,,,6893,0.9673581894675758,0.9605396779341361,0.9599043863387561,0.9516547922531158,0.0938830772572041,0.10497416461270605,0.008484302844431203,0.00842811493020643,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,feature_rotation_kdim_both,k_subspace,8.0,459696.0,67320.0,,6893,0.9648919193384593,0.9605396779341361,0.9569080215218873,0.951610502141025,0.09534397386176126,0.10568092911492548,0.00791981425009325,0.00814234340517749,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,feature_rotation_kdim_context,k_subspace,8.0,459696.0,67320.0,,6893,0.9299289133903961,0.8940954591614682,0.9108314036971399,0.8635096896133811,0.19390047810737748,0.2520532119511826,0.05337489329210374,0.03531440521348427,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,feature_rotation_kdim_both,k_subspace,8.0,959329.0,486291.0,,6893,0.9653271434788916,0.9617002756419556,0.9574356937223587,0.9530910024530046,0.09463169960194376,0.10393828600194688,0.009784485049298287,0.010079048453991959,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,feature_rotation_kdim_context,k_subspace,8.0,959329.0,486291.0,,6893,0.9022196431162048,0.8788626142463368,0.8749042505847284,0.8440154763484046,0.24764302763008061,0.28957828442232586,0.020415389544729004,0.02657830128904246,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
