dataset_id,dataset_name,n_folds,accuracy_n,accuracy_mean,accuracy_std,f1_macro_n,f1_macro_mean,f1_macro_std,f1_micro_n,f1_micro_mean,f1_micro_std,precision_macro_n,precision_macro_mean,precision_macro_std,recall_macro_n,recall_macro_mean,recall_macro_std,roc_auc_n,roc_auc_mean,roc_auc_std,log_loss_n,log_loss_mean,log_loss_std,fit_seconds_n,fit_seconds_mean,fit_seconds_std,predict_seconds_n,predict_seconds_mean,predict_seconds_std
1050,pc3,10,10,0.8618201861832435,0.04733985261429176,10,0.6933538382906248,0.09296275665069186,10,0.8618201861832435,0.04733985261429176,10,0.6709695650776015,0.07893264381199422,10,0.740315349544073,0.11829624560919558,10,0.8697856509625126,0.04236762678932918,10,0.3009847987582977,0.02936126469298897,10,3.756714705302147,0.1474649833452662,10,0.4636374744935893,0.006845385138060741
1053,jm1,10,10,0.8083595817803706,0.00809343280422709,10,0.6360827074908452,0.012085274736049765,10,0.8083595817803706,0.00809343280422709,10,0.6790108056353008,0.018834997811537236,10,0.6193393824686103,0.010179867805874532,10,0.7527305611366499,0.017145720640916885,10,0.45020526846857845,0.00670102279354977,10,3.838246302108746,0.11241315951671768,10,2.2421934055048043,0.02786663234201216
1063,kc2,10,10,0.8370464441219158,0.05918496515995961,10,0.7528858036421346,0.07783137137318973,10,0.8370464441219158,0.05918496515995961,10,0.7729841982457677,0.10764018016633672,10,0.7526000422341885,0.07154100362134175,10,0.8330332066307676,0.10301595408980689,10,0.3829069431726207,0.10137155663234475,10,3.6935336088994517,0.12410534177333768,10,0.23995076169958335,0.005914506753414227
1067,kc1,10,10,0.8529970661250281,0.0202398107502074,10,0.7145251807929437,0.03470049315497213,10,0.8529970661250281,0.0202398107502074,10,0.7197799490348975,0.039704319568474415,10,0.7111444441749744,0.03432734142680828,10,0.8449074387795473,0.034626842279125665,10,0.3502842367088722,0.019639875731110524,10,3.655822057696059,0.09795899328934476,10,0.46944751038681715,0.004426646867080966
1068,pc1,10,10,0.8999262899262899,0.021353523968341056,10,0.712787116349646,0.031140745514595072,10,0.8999262899262899,0.021353523968341056,10,0.679300669113387,0.03192342308523975,10,0.7891696895337673,0.040302108678202435,10,0.9068774671930011,0.03740469943029365,10,0.23751018483882835,0.029505831414041412,10,3.668775104993256,0.13275329609119865,10,0.3310004103055689,0.004972280358816858
1461,bank-marketing,10,10,0.8818207351393041,0.0030300713458084904,10,0.7590759275579653,0.005471815551765618,10,0.8818207351393041,0.0030300713458084904,10,0.7284485329230962,0.004965593534636143,10,0.8108847655788253,0.007724682735384289,10,0.9153806068334023,0.006002338027217624,10,0.258933229504848,0.004936318941038763,10,3.343784094194416,0.8370340765461574,10,18.395926952396984,0.036474220053296806
1462,banknote-authentication,10,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,0.000625354584633872,0.0009213899090558501,10,3.217235285503557,0.27826232071652707,10,0.12969681910471986,0.001637910360969052
1464,blood-transfusion-service-center,10,10,0.7981261261261261,0.023067942426788817,10,0.6803111084815782,0.045714424722554374,10,0.7981261261261261,0.023067942426788817,10,0.725617005405141,0.04609138890659949,10,0.6648778809769522,0.04695159548016378,10,0.7455681687879829,0.03669578240763037,10,0.4868765895758728,0.025907083306193564,10,2.2876323235977907,0.9114056294730529,10,0.09762145939748731,0.003886103706923916
1475,first-order-theorem-proving,10,10,0.4821841939176107,0.009646983712356968,10,0.18968153954969158,0.010308059952417892,10,0.4821841939176107,0.009646983712356968,10,0.26614073955245554,0.03286369241381036,10,0.23072066791702878,0.00884166519653634,10,0.8194573752898376,0.00852502143862611,10,1.3403482469246994,0.007628286644324776,10,3.372137775295414,0.29250448210248525,10,1.8458654024929273,0.016247494345166456
1480,ilpd,10,10,0.7050555230859147,0.06919943166049247,10,0.6087771110385873,0.0879554899283097,10,0.7050555230859147,0.06919943166049247,10,0.6276181289756422,0.10344290389952694,10,0.6039456941313112,0.07907178229516981,10,0.7593000614880099,0.07040576631036241,10,0.506773814608166,0.05256491891769111,10,3.2303805477917193,0.09870090269383484,10,0.22072641170816493,0.00888701797638751
