task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
2074,182,satimage,10,Multiclass,6430.0,36.0,6.0,2.4496,0.9396578538102645,0.008543437666958082,0.9278249346881555,0.011715913452002253,0.9396578538102645,0.008543437666958082,0.9339532375489867,0.009698918893610093,0.9243502294437868,0.013228796052397778,0.9952163120991816,0.0009872896016166312,0.15936330581954555,0.01392904021874828,0.9147178324870765,0.0931006119410241,1.5588382304646076,0.012801742337065105,5787.0,0.0,643.0,0.0,42.0,
2079,188,eucalyptus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
3021,38,sick,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
3022,307,vowel,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 11 classes, exceeds limit of 10"
3481,300,isolet,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 617 features, exceeds limit of 500"
3549,458,analcatdata_authorship,10,Multiclass,841.0,70.0,4.0,5.763636363636364,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0015914423817611951,0.0016526893319414187,0.9198265221901238,0.12014482564783817,0.3631672694347799,0.016964754434864865,756.9,0.31622776601683794,84.1,0.31622776601683794,42.0,
3560,469,analcatdata_dmft,10,Multiclass,797.0,4.0,6.0,1.2601626016260163,0.2133227848101266,0.045180188126376294,0.17779350002522817,0.047923126297271766,0.2133227848101266,0.045180188126376294,0.20501792171011846,0.06686065330583119,0.20439636752136753,0.045346573632673276,0.6015186405077423,0.032640321460427384,1.7519361388561094,0.01607630260906065,0.26203030766919255,0.030581419046826912,0.2586187845095992,0.029184874652893447,717.3,0.48304589153964794,79.7,0.48304589153964794,42.0,
3573,554,mnist_784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 70000 rows, exceeds limit of 10000"
3902,1049,pc4,10,Binary,1458.0,37.0,2.0,7.191011235955056,0.91701464336325,0.019736203577959386,0.7922556766471862,0.05396083793699642,0.91701464336325,0.019736203577959386,0.8155243791775199,0.05118940031338429,0.7760212418300653,0.05831523823884899,0.9605443218954248,0.01863694913748591,0.16503900811981018,0.035684715526857994,0.34722027694806457,0.042705658220662586,0.36191348508000376,0.013909481923300502,1312.2,0.4216370213557839,145.8,0.4216370213557839,42.0,
3903,1050,pc3,10,Binary,1563.0,37.0,2.0,8.76875,0.900179650498122,0.007669187188594623,0.5525573588703431,0.06748490200040218,0.900179650498122,0.007669187188594623,0.7021839502946314,0.15469042269818883,0.54572695035461,0.045566629639695,0.855369490881459,0.03749687434109291,0.25214934800067546,0.02176414665903404,0.38689475897699593,0.06253321432178306,0.361525222659111,0.02096767286935112,1406.7,0.48304589153964794,156.3,0.48304589153964794,42.0,
3904,1053,jm1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
