step,ce,bce,pdlc_tau,accuracy,lr,prior_time,train_time,pdlc_pos_weight,pdlc_pos_frac,pdlc_pair_logit_mean,pdlc_pair_logit_std,pdlc_pair_logit_pos_mean,pdlc_pair_logit_neg_mean,pdlc_logit_gap,pdlc_gamma_pos_mean,pdlc_gamma_neg_mean,pdlc_gamma_gap,pdlc_gamma_saturated_low,pdlc_gamma_saturated_high,pdlc_neff_mean,pdlc_neff_median,pdlc_entropy,pdlc_max_prob,pdlc_prob_gap,pdlc_prior_entropy,pdlc_entropy_reduction,probe/attn_kl_mean,probe/attn_entropy_mean,probe/delta_ce,probe/ce,probe/chance_entropy,row_L2_context_div,row_L2_sparsity,row_L2_scale_mean,row_L2_feat_velocity,row_L2_q_norm,row_L2_logit_mean,row_L12_context_div,row_L12_sparsity,row_L12_scale_mean,row_L12_feat_velocity,row_L12_q_norm,row_L12_logit_mean,icl_L2_context_div,icl_L2_sparsity,icl_L2_scale_mean,icl_L2_feat_velocity,icl_L2_q_norm,icl_L2_logit_mean,icl_L12_context_div,icl_L12_sparsity,icl_L12_scale_mean,icl_L12_feat_velocity,icl_L12_q_norm,icl_L12_logit_mean
540,0.874463319501956,0.0,0.0,0.6221875147894025,8.174e-06,0.0006672404706478119,39.200421390123665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11588545888662338,0.6306169629096985,0.867529571056366,9.528946876525879,7.210739612579346,nan,0.18134832382202148,0.3546622693538666,0.7667372226715088,6.64288330078125,3.976628541946411
541,0.8561528772988822,0.0,0.0,0.634767166338861,8.160215000000001e-06,0.00029348675161600113,34.743258968926966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.0935940071940422,0.7343235015869141,0.8034887313842773,10.490889549255371,8.679048538208008,nan,0.14910873770713806,0.5273751020431519,0.9374082088470459,5.793028831481934,4.2109694480896
542,0.6617705150565598,0.0,0.0,0.7010488647501916,8.146460000000001e-06,0.034305546432733536,36.0902392603457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1364583522081375,0.6140371561050415,0.892131507396698,9.34861946105957,7.106716632843018,nan,0.17335493862628937,0.4305363595485687,0.8510303497314453,6.606833457946777,4.448643207550049
543,0.8321388964541256,0.0,0.0,0.6478766819927841,8.132735e-06,0.0004319865256547928,37.49922973103821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09602601826190948,0.7090622782707214,0.823782742023468,10.192057609558105,8.10483169555664,nan,0.16299431025981903,0.5761840343475342,0.9767913222312927,6.311161041259766,4.83040189743042
544,0.8158056829829547,0.0,0.0,0.6597670025657862,8.11904e-06,0.0074731092900037766,37.42192183248699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1488354504108429,0.45989537239074707,0.8612880706787109,8.020474433898926,5.062232971191406,nan,0.1902696192264557,0.4023492932319641,0.8466777205467224,8.391404151916504,6.0108442306518555
545,0.7849991015391424,0.0,0.0,0.6652169392909855,8.105375e-06,0.0002848701551556587,37.297004350461066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.13107872009277344,0.5875821113586426,0.8709065914154053,9.164506912231445,6.728190898895264,nan,0.17448139190673828,0.5172290802001953,0.9469833374023438,6.237157344818115,4.534485816955566
546,0.7965022961288923,0.0,0.0,0.652237830683589,8.09174e-06,0.0007684826850891113,35.974909639917314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11199696362018585,0.6268367171287537,0.8814907670021057,9.580682754516602,7.271354675292969,nan,0.18609246611595154,0.35997921228408813,0.7850363254547119,6.661583423614502,4.054417133331299
547,0.7766212106944295,0.0,0.0,0.6727146385237575,8.078135e-06,0.002099086530506611,36.465929365716875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14120250940322876,0.5285964012145996,0.8457019925117493,9.04440689086914,6.64311408996582,nan,0.1889103800058365,0.36695200204849243,0.8201861381530762,6.7126545906066895,4.043886184692383
548,0.7886091105174273,0.0,0.0,0.6644264864735305,8.06456e-06,0.00041289348155260086,41.4886658154428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12564679980278015,0.6066577434539795,0.8930946588516235,9.431310653686523,7.000494480133057,nan,0.17502635717391968,0.3674936592578888,0.7751656770706177,6.738824844360352,4.25469446182251
549,0.6735001095366897,0.0,0.0,0.7159148345235735,8.051015e-06,0.00025693606585264206,36.14684860687703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12330280244350433,0.5330140590667725,0.8466196060180664,8.408059120178223,5.589663982391357,nan,0.19306612014770508,0.3028827905654907,0.8095141053199768,6.620395660400391,3.4609780311584473
550,0.7954389097576495,0.0,0.0,0.6605157295707613,8.0375e-06,0.000547824427485466,37.57136740535498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.13851359486579895,0.5323750972747803,0.8498157858848572,8.610123634338379,5.974282741546631,nan,0.18177688121795654,0.3677082657814026,0.8492927551269531,8.235479354858398,5.746568202972412
551,0.7704599608077842,0.0,0.0,0.6759368421044201,8.024015e-06,0.0003038356080651283,35.09641712997109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10897455364465714,0.662945032119751,0.8737349510192871,9.697733879089355,7.403693675994873,nan,0.17041745781898499,0.47879597544670105,0.8057650923728943,7.213106632232666,5.309452056884766
552,0.7019919942572415,0.0,0.0,0.7118287498597056,8.01056e-06,0.00028069503605365753,32.409820126369596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11592942476272583,0.540377676486969,0.8357444405555725,8.865936279296875,6.1352715492248535,nan,0.19930806756019592,0.34110480546951294,0.7702401280403137,7.227291584014893,4.174429416656494
553,0.7103428365080617,0.0,0.0,0.7024762518703938,7.997135e-06,0.0010984409600496292,35.593770092353225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10444332659244537,0.6867413520812988,0.7928710579872131,10.32205867767334,8.457111358642578,nan,0.16316986083984375,0.542576253414154,0.8951525688171387,6.265883922576904,4.8103508949279785
554,0.7413632614043308,0.0,0.0,0.6846205703914165,7.98374e-06,0.007594401948153973,36.33968020789325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10414443910121918,0.7365097999572754,0.829479992389679,10.47132396697998,8.52316665649414,nan,0.1362287402153015,0.5468564033508301,0.9343255162239075,5.766796588897705,4.238234043121338
555,0.7994419008027762,0.0,0.0,0.671353982295841,7.970374999999999e-06,0.00037922710180282593,38.33140342403203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10441750288009644,0.5736880302429199,0.8588242530822754,9.096373558044434,6.459575176239014,nan,0.18925221264362335,0.366351842880249,0.7572958469390869,7.023268222808838,4.343317985534668
556,0.8655105845537037,0.0,0.0,0.6340291847009212,7.95704e-06,0.000492132268846035,36.67826770991087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09816700220108032,0.6587731838226318,0.8797634840011597,9.583122253417969,7.166415691375732,nan,0.17430540919303894,0.4958364963531494,1.0080653429031372,6.682257175445557,4.8912434577941895
557,0.7289183185730508,0.0,0.0,0.7036201837472618,7.943735e-06,0.007583257742226124,37.74831436481327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10746442526578903,0.6022621393203735,0.8681591153144836,9.346118927001953,6.906224727630615,nan,0.18137744069099426,0.3927455246448517,0.8727843165397644,6.640048980712891,4.353488445281982
558,0.6972367773851147,0.0,0.0,0.6947660704609007,7.93046e-06,0.00042914506047964096,36.451685041189194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10535793006420135,0.5823458433151245,0.8772123456001282,9.070363998413086,6.528942584991455,nan,0.18704545497894287,0.3640859127044678,0.801697313785553,6.684770584106445,4.15891170501709
559,0.6700112636899576,0.0,0.0,0.709488081978634,7.917215e-06,0.04184427857398987,34.34223864413798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11994901299476624,0.607842206954956,0.8792732954025269,9.378226280212402,6.990518569946289,nan,0.18111872673034668,0.3710358142852783,0.7915651202201843,6.62581729888916,4.1956939697265625
560,0.7292675192293245,0.0,0.0,0.7126456254627556,7.904000000000001e-06,0.0003259414806962013,36.235115841031075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1044081524014473,0.6546934843063354,0.867215096950531,9.723079681396484,7.373220443725586,nan,0.16286885738372803,0.447318971157074,0.958105206489563,6.3545756340026855,4.535863399505615
561,0.7749553358589765,0.0,0.0,0.6788888301234692,7.890815e-06,0.005618230439722538,35.44568931963295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11662032455205917,0.6197367906570435,0.8556740283966064,9.345398902893066,7.118471145629883,nan,0.15214410424232483,0.39283818006515503,0.7092727422714233,7.820974826812744,5.282707214355469
562,0.7804985458496958,0.0,0.0,0.6634687928017229,7.87766e-06,0.0003235982730984688,38.46228279918432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09575575590133667,0.7340004444122314,0.8547306060791016,10.257494926452637,8.301279067993164,nan,0.13686510920524597,0.5692863464355469,0.8805669546127319,8.042410850524902,6.914517402648926
563,0.6953658803904545,0.0,0.0,0.7144514271058142,7.864535000000001e-06,0.0009651090949773788,39.121421911753714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11260701715946198,0.6750915050506592,0.8967728614807129,9.77310562133789,7.605360984802246,nan,0.16238442063331604,0.5069587230682373,1.0304099321365356,6.265789031982422,4.4959611892700195
564,0.6468620982486755,0.0,0.0,0.7248671068809927,7.851440000000002e-06,0.0003077583387494087,39.11422981787473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12702205777168274,0.5135637521743774,0.8494702577590942,8.247430801391602,5.421811580657959,nan,0.20564763247966766,0.32678061723709106,0.8266920447349548,6.895584583282471,3.6315081119537354
565,0.62993505076156,0.0,0.0,0.7288107872009277,7.838375000000001e-06,0.00265545304864645,40.76025474909693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11580848693847656,0.5480560660362244,0.8501512408256531,8.908242225646973,6.187206745147705,nan,0.1754847764968872,0.3400366008281708,0.7437785267829895,7.076778411865234,4.237542152404785
566,0.8424188305252756,0.0,0.0,0.6544545963406563,7.82534e-06,0.0002811755985021591,35.83420629426837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1320275068283081,0.5929787158966064,0.8858243823051453,9.404875755310059,7.016870021820068,nan,0.18090231716632843,0.3466752767562866,0.8252633810043335,6.161766052246094,3.7008395195007324
567,0.7170192987541668,0.0,0.0,0.6931204940192401,7.812335000000002e-06,0.0004307311028242111,34.813412288203835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10618631541728973,0.6691251397132874,0.8322000503540039,10.083200454711914,8.048910140991211,nan,0.1709297001361847,0.5011259317398071,0.8811160326004028,6.700368404388428,5.049509525299072
568,0.836197127980995,0.0,0.0,0.6564381879288703,7.79936e-06,0.0004188045859336853,36.63649179972708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09504206478595734,0.6427197456359863,0.8245621919631958,9.670011520385742,7.331139087677002,nan,0.16521532833576202,0.5159934759140015,0.8959048390388489,5.730528831481934,3.9949898719787598
569,0.8177270491432864,0.0,0.0,0.6586607312783599,7.786415000000002e-06,0.0004270719364285469,38.99233032017946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10535009950399399,0.693295955657959,0.8367617726325989,10.002338409423828,7.931751728057861,nan,0.1807347983121872,0.45283186435699463,0.9036495685577393,6.700717449188232,4.513329982757568
570,0.697141246375395,0.0,0.0,0.6999574992805719,7.773500000000001e-06,0.003532995469868183,37.873418405652046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1227983757853508,0.49462243914604187,0.8448455333709717,8.188437461853027,5.3402838706970215,nan,0.1942930519580841,0.3234681785106659,0.8365160822868347,6.947144508361816,3.8227016925811768
571,0.7985947279437227,0.0,0.0,0.6632061533164233,7.760615000000001e-06,0.00040145963430404663,37.80349237844348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14528492093086243,0.5226585865020752,0.8971807360649109,9.00812816619873,6.333273410797119,nan,0.17049551010131836,0.4333404302597046,0.718684732913971,7.564404010772705,5.42284631729126
572,0.7832400763581973,0.0,0.0,0.6783330587204546,7.747760000000001e-06,0.013219227083027363,38.496279935352504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11699870228767395,0.6134968996047974,0.898622989654541,9.438700675964355,7.038841724395752,nan,0.1454981416463852,0.5232273936271667,1.1174862384796143,6.434987545013428,4.94240140914917
573,0.7015126960185682,0.0,0.0,0.6906191960442811,7.734935000000002e-06,0.00027457717806100845,36.23845393117517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11560294032096863,0.6145948767662048,0.8667110204696655,9.399205207824707,7.035670757293701,nan,0.18294182419776917,0.35203611850738525,0.7925392389297485,6.408988952636719,3.861764907836914
574,0.7456784811656689,0.0,0.0,0.6825513227377087,7.722140000000001e-06,0.00023275241255760193,36.49391087051481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10102823376655579,0.5911924242973328,0.8512744903564453,9.174295425415039,6.6271748542785645,nan,0.19270385801792145,0.46217411756515503,0.9365258812904358,6.793039321899414,4.805644989013672
575,0.7412707929106546,0.0,0.0,0.6895794542506337,7.709375000000001e-06,0.00041120313107967377,37.22617730218917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12378037720918655,0.6097006797790527,0.8336603045463562,9.285660743713379,6.863095760345459,nan,0.17703625559806824,0.38257837295532227,0.7424920201301575,7.118734359741211,4.506131172180176
576,0.7228780539080617,0.0,0.0,0.7009132620878518,7.696640000000001e-06,0.0003705359995365143,38.24538337625563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12195223569869995,0.5868517756462097,0.8808990120887756,9.33458137512207,6.743891716003418,nan,0.15336111187934875,0.48452484607696533,0.8931022882461548,7.136092185974121,5.436676979064941
577,0.8135321497538825,0.0,0.0,0.6616714973933995,7.683935000000002e-06,0.0021266713738441467,35.36842455714941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1602068692445755,0.4183943271636963,0.8396629691123962,7.770512104034424,4.829015731811523,nan,0.17074838280677795,0.43302732706069946,0.7690969705581665,7.912966728210449,6.100375652313232
578,0.8241325900889933,0.0,0.0,0.6609844733029604,7.671260000000001e-06,0.0004718145355582237,37.311070032417774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12957410514354706,0.5189635753631592,0.8590137958526611,8.79163646697998,5.975180149078369,nan,0.16420483589172363,0.3715445399284363,0.7132656574249268,7.366323947906494,4.875670909881592
579,0.7470350016956218,0.0,0.0,0.6842544279061258,7.658615000000001e-06,0.0001880154013633728,37.170111301355064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12315461039543152,0.6382116079330444,0.8995116949081421,9.632575035095215,7.3718438148498535,nan,0.16782359778881073,0.5100659132003784,1.0443819761276245,6.637250900268555,5.050278663635254
580,0.7822743967772112,0.0,0.0,0.6639237720519304,7.646000000000001e-06,0.00033595506101846695,38.341893813572824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11973173916339874,0.5679903030395508,0.8891008496284485,9.08019733428955,6.7318010330200195,nan,0.15833230316638947,0.44956815242767334,0.6807782649993896,7.858830451965332,5.648782730102539
581,0.6362000644294312,0.0,0.0,0.7474324959330261,7.633415000000002e-06,0.0003189537674188614,36.63155123591423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14197078347206116,0.5000399351119995,0.8884872198104858,8.507231712341309,5.6906304359436035,nan,0.16203109920024872,0.4755929112434387,0.8487302660942078,9.291897773742676,7.3383708000183105
582,0.8495406252914108,0.0,0.0,0.6423380668275058,7.620860000000001e-06,0.00034991558641195297,35.427962521091104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1175425797700882,0.6009969115257263,0.8457516431808472,9.292237281799316,6.9353203773498535,nan,0.17796626687049866,0.3381117582321167,0.7723069190979004,6.542293071746826,3.8140170574188232
583,0.7670801772328559,0.0,0.0,0.6737087045330554,7.608335000000001e-06,0.008599622175097466,36.45013207383454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10966762155294418,0.5408464670181274,0.8516641855239868,8.822026252746582,6.00794792175293,nan,0.18563799560070038,0.36762943863868713,0.7530807256698608,7.475237846374512,4.596795082092285
584,0.8107367111369967,0.0,0.0,0.6539589050225914,7.595840000000001e-06,0.0002651382237672806,37.08212687354535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10670344531536102,0.6520732641220093,0.8706508874893188,9.714122772216797,7.490044593811035,nan,0.1816612184047699,0.42490315437316895,0.9016672968864441,6.6782073974609375,4.554337501525879
585,0.6621252896766237,0.0,0.0,0.7196781006641686,7.583375000000001e-06,0.00019604433327913284,37.66583599615842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10847911238670349,0.609868586063385,0.8660306930541992,9.419173240661621,7.106581211090088,nan,0.15635734796524048,0.4472455382347107,0.8105244040489197,8.738123893737793,6.966790199279785
586,0.7860915923956782,0.0,0.0,0.6636325269937515,7.570940000000001e-06,0.00021762121468782425,35.74889466539025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11262921988964081,0.6546703577041626,0.870365560054779,9.930008888244629,7.694990634918213,nan,0.14736701548099518,0.5141813158988953,1.0499637126922607,6.223228454589844,4.479783058166504
587,0.6786948839835532,0.0,0.0,0.7170594520866871,7.558535000000001e-06,0.002088898792862892,36.49510871153325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10961702466011047,0.6204015612602234,0.8903676271438599,9.390100479125977,7.066470623016357,nan,0.15602010488510132,0.4348832964897156,0.755632221698761,8.510509490966797,6.284208297729492
588,0.6264482189435512,0.0,0.0,0.7291799136437476,7.546160000000001e-06,0.0002931291237473488,36.788861504755914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10788501799106598,0.5939979553222656,0.8551942110061646,9.264463424682617,6.835638999938965,nan,0.17478087544441223,0.40248456597328186,0.7375441193580627,7.397399425506592,4.940559387207031
589,0.7431357201057835,0.0,0.0,0.681395492516458,7.533815000000001e-06,0.0003249645233154297,39.514431468211114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11018167436122894,0.6624157428741455,0.8526595234870911,9.903082847595215,7.81052827835083,nan,0.1812463402748108,0.4531782269477844,0.8873314261436462,6.377326011657715,4.530835151672363
590,0.8907723535376135,0.0,0.0,0.6391506511718035,7.521500000000001e-06,0.000355403870344162,35.106510379351676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12161017954349518,0.570976734161377,0.8554054498672485,9.21958065032959,6.665740966796875,nan,0.15977159142494202,0.4094122648239136,0.789343535900116,8.018020629882812,5.685091972351074
591,0.7475620150216855,0.0,0.0,0.6580518344417214,7.509215000000001e-06,0.0002470407634973526,37.692726475186646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12841206789016724,0.5126916170120239,0.8159530162811279,8.375697135925293,5.490175724029541,nan,0.19622813165187836,0.3054976761341095,0.8309731483459473,6.931639194488525,3.706240177154541
592,0.8154388340408332,0.0,0.0,0.6460710687097162,7.496960000000001e-06,0.00025774165987968445,40.34143310878426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10492907464504242,0.6867989301681519,0.8660017848014832,10.0778226852417,7.903102397918701,nan,0.1444770246744156,0.5800509452819824,0.896467387676239,7.482463836669922,6.043148517608643
593,0.7431152478675358,0.0,0.0,0.6826678339857608,7.4847350000000004e-06,0.0002902764827013016,37.75664752256125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11115376651287079,0.6081532835960388,0.8821659684181213,9.347240447998047,6.936074733734131,nan,0.18668963015079498,0.3602660596370697,0.8024966716766357,6.613290309906006,4.067766189575195
594,0.7029155492346035,0.0,0.0,0.6821201317943633,7.472540000000001e-06,0.0003830939531326294,36.22400626819581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10968222469091415,0.4991513192653656,0.8031461238861084,8.713730812072754,5.9539594650268555,nan,0.18916009366512299,0.31667447090148926,0.7688666582107544,6.459875106811523,3.5409913063049316
595,0.7324217257119017,0.0,0.0,0.6925275926478207,7.460375000000002e-06,0.0004219105467200279,36.81230179592967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14483147859573364,0.4731954038143158,0.9178867340087891,8.128682136535645,5.293517112731934,nan,0.18292394280433655,0.33927401900291443,0.7770501971244812,6.6641106605529785,3.901758909225464
596,0.7657453288652505,0.0,0.0,0.6770321403164417,7.448240000000001e-06,0.00037553906440734863,38.69675785768777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11348084360361099,0.6665819883346558,0.8429227471351624,10.022469520568848,7.939492702484131,nan,0.15691645443439484,0.5057094693183899,0.8064026236534119,8.758828163146973,6.794976234436035
597,0.7563258148184104,0.0,0.0,0.6766803073696792,7.436135000000001e-06,0.002092147246003151,35.37589891254902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11175592988729477,0.5249571800231934,0.8361310362815857,8.680809020996094,5.794859886169434,nan,0.18009114265441895,0.373006135225296,0.7796359062194824,7.599761009216309,5.143558979034424
598,0.8116637820203323,0.0,0.0,0.6620216954033822,7.42406e-06,0.0002989731729030609,35.84392299130559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12953095138072968,0.5205035209655762,0.8484364748001099,8.460410118103027,5.624213695526123,nan,0.18279607594013214,0.2874666154384613,0.7766275405883789,6.033363342285156,3.100834846496582
599,0.6642548347374486,0.0,0.0,0.7104043157305568,7.4120150000000006e-06,0.00037682242691516876,38.2718290919438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12613317370414734,0.6355156302452087,0.8558447360992432,9.704283714294434,7.527334690093994,nan,0.16836625337600708,0.4285551607608795,0.8275740742683411,8.707798957824707,6.514901638031006
600,0.8247710935684154,0.0,0.0,0.6521201902069151,7.400000000000002e-06,0.0014452124014496803,37.01596580911428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12178020179271698,0.6373213529586792,0.8607244491577148,9.666441917419434,7.517094612121582,nan,0.18157273530960083,0.3566684424877167,0.7576952576637268,6.7274169921875,4.0649495124816895
601,0.7198163030552678,0.0,0.0,0.6939469722565264,7.3880150000000004e-06,0.000689532607793808,35.17607035022229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12007872760295868,0.565621018409729,0.8537721037864685,9.152966499328613,6.811230659484863,nan,0.14712271094322205,0.6017704010009766,0.8383519053459167,9.059782981872559,7.440756797790527
602,0.7566506310249679,0.0,0.0,0.6860845941118896,7.376060000000002e-06,0.0006078211590647697,37.16097482480109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11703169345855713,0.6090173721313477,0.8689031004905701,9.354805946350098,6.932868957519531,nan,0.16295742988586426,0.41455507278442383,0.7185202240943909,7.317412376403809,4.901786804199219
603,0.8606981565517344,0.0,0.0,0.6263510854914784,7.364135000000001e-06,0.00041137542575597763,36.20543447788805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14008362591266632,0.5842685699462891,0.8907579779624939,9.20618724822998,6.704609394073486,nan,0.16359815001487732,0.41131603717803955,0.7632130980491638,8.112889289855957,6.144453525543213
604,0.6487244101299439,0.0,0.0,0.7262781388126314,7.352240000000001e-06,0.003948326222598553,34.11330937035382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.13524587452411652,0.5024246573448181,0.8426229953765869,8.360793113708496,5.415197849273682,nan,0.200618714094162,0.3138004243373871,0.8144616484642029,6.916718006134033,3.799830913543701
605,0.8164412007608917,0.0,0.0,0.6655362732708454,7.340375000000002e-06,0.0012472784146666527,36.2644744804129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10841105878353119,0.6652116775512695,0.834064245223999,9.992132186889648,7.8194780349731445,nan,0.15716293454170227,0.43235188722610474,0.8107627034187317,6.956422805786133,4.764993190765381
606,0.8209962521068519,0.0,0.0,0.6633247160352767,7.3285400000000005e-06,0.00042671337723731995,35.27819566242397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11279934644699097,0.6333844661712646,0.8627029061317444,9.694015502929688,7.3890509605407715,nan,0.1801043003797531,0.46526026725769043,0.9193311333656311,6.612578868865967,4.768884181976318
607,0.6663095428666566,0.0,0.0,0.7214192640967667,7.316735000000001e-06,0.00042043160647153854,36.597062843851745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11521895974874496,0.573492169380188,0.8479833006858826,9.156003952026367,6.509786128997803,nan,0.19506427645683289,0.3366546928882599,0.7632416486740112,6.698423862457275,3.8193817138671875
608,0.7637732647708617,0.0,0.0,0.6773527550976723,7.304960000000001e-06,0.007651285268366337,37.84620239865035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09984239190816879,0.640246570110321,0.8594505190849304,9.615391731262207,7.263724327087402,nan,0.1698198765516281,0.4480516314506531,0.8810978531837463,6.728618144989014,4.781613826751709
609,0.6148734138114378,0.0,0.0,0.7388121364638209,7.293215000000001e-06,0.021292642690241337,39.548580911010504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12612378597259521,0.5105041265487671,0.8430758118629456,8.264135360717773,5.399996280670166,nan,0.20359230041503906,0.32246172428131104,0.8322225213050842,7.020226001739502,3.731630325317383
610,0.7230445911845891,0.0,0.0,0.6936742402613163,7.281500000000001e-06,0.00030538439750671387,37.399350456893444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11542904376983643,0.6258596777915955,0.8518843650817871,9.477465629577637,7.19563627243042,nan,0.16557589173316956,0.3930906057357788,0.720520555973053,7.297097206115723,4.713772773742676
611,0.6749881959585764,0.0,0.0,0.7189020875375718,7.2698150000000005e-06,0.0003790576010942459,37.53030838444829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1091669350862503,0.6659213900566101,0.8057066798210144,10.074930191040039,8.138056755065918,nan,0.1705418974161148,0.3972017765045166,0.8765810132026672,6.572972297668457,4.1419243812561035
