step,ce,bce,pdlc_tau,accuracy,lr,prior_time,train_time,pdlc_pos_weight,pdlc_pos_frac,pdlc_pair_logit_mean,pdlc_pair_logit_std,pdlc_pair_logit_pos_mean,pdlc_pair_logit_neg_mean,pdlc_logit_gap,pdlc_gamma_pos_mean,pdlc_gamma_neg_mean,pdlc_gamma_gap,pdlc_gamma_saturated_low,pdlc_gamma_saturated_high,pdlc_neff_mean,pdlc_neff_median,pdlc_entropy,pdlc_max_prob,pdlc_prob_gap,pdlc_prior_entropy,pdlc_entropy_reduction,probe/attn_kl_mean,probe/attn_entropy_mean,probe/delta_ce,probe/ce,probe/chance_entropy
231,0.8017304091044934,0.4806531491340138,0.24769610166549683,0.6794322314672172,,0.004905256442725658,38.49256999138743,1.5262047021533363,0.5282027961220592,0.24586112041470187,2.3694188508670777,1.8574729957035743,-2.3409159605798777,4.198388926568441,0.6773630236275494,0.3255935783890891,0.35176944686099887,0.0701697811863653,0.09522263700000622,3415.3658838272095,3471.0999574661255,nan,0.634716268396005,0.4019025375309866,0.8824371772352606,nan,,,,,
232,0.8113300940312911,0.5070143146294868,0.24769361317157745,0.680205368436873,,0.0001895502209663391,39.062248648144305,1.373051986865903,0.5438378297258168,0.1323655204323586,1.771240954985842,1.2307534525752999,-1.6996472579194233,2.9304007163154893,0.6402175528928638,0.36152709828456864,0.27869045455008745,0.04226557867266223,0.05283412676908483,3855.0689058303833,3907.4361724853516,nan,0.6238410421647131,0.36139806389110163,0.8327110413229093,nan,,,,,
233,0.7641364074952435,0.4371503642132666,0.24768956005573273,0.707357780309394,,0.00041249673813581467,36.49295146390796,1.4104854661418358,0.559730447595939,0.29066995847074395,2.2737589073367417,1.7714649702393217,-2.455276685752324,4.226741667720489,0.6909414678812027,0.31184828815548826,0.3790931785479188,0.0698899436559941,0.09262676740036113,3098.0702867507935,3129.798970222473,nan,0.6501639615744352,0.4268354670566623,0.8329415148182306,nan,,,,,
234,0.7440677133272402,0.4667842223570915,0.24768702685832977,0.6935921455733478,,0.031909762881696224,38.79552587866783,1.3540847613912774,0.5641854803543538,0.27366318944223167,1.8936245825025253,1.3500415493854234,-1.8989972665876849,3.249038831498183,0.6579706678166986,0.34113174557569437,0.3168389229103923,0.052778821408765,0.06973393001021577,3396.6422662734985,3418.7674622535706,nan,0.6303981572855264,0.36469534572097473,0.7896634840872139,nan,,,,,
235,0.8324680657460704,0.5169641084467003,0.24768570065498352,0.6603667240124196,,0.00031515955924987793,38.091968218795955,1.5189428636222146,0.5232442612759769,0.17710396812617546,1.8304837230825797,1.2232883080173451,-1.6161149029248918,2.8394031867646845,0.6507945787161589,0.35260399174148915,0.2981905872002244,0.04099081037259111,0.05188400351880773,3314.9604063034058,3335.8763370513916,nan,0.6180886439979076,0.36162833517300896,0.8895894769812003,nan,,,,,
236,0.8786231765989214,0.518902101990534,0.24768491089344025,0.6581057666335255,,0.0002232315018773079,36.07321914471686,1.5493569585050864,0.5368720670230687,0.2547981350689952,1.536624604195822,1.0412455534897163,-1.4963078014552593,2.5375533535479917,0.6501334239728749,0.3622802004683763,0.28785322373732924,0.027718106308498136,0.044419538695084526,3224.7095127105713,3242.674903869629,nan,0.6185401324182749,0.3697955727111548,0.8957706221408444,nan,,,,,
237,0.9432804777752608,0.5683320579555584,0.247683584690094,0.634495923994109,,0.00023051351308822632,36.46317803207785,1.678369744484371,0.4882326018996537,-0.036822980695433216,1.5200204607099295,0.8426065216335701,-1.1573489588918164,1.9999554810347036,0.6343416478484869,0.3706473724450916,0.26369427517056465,0.027766589026697375,0.02266210156676607,3147.5008521080017,3155.7285618782043,nan,0.5894952707458287,0.33132428041426465,0.9811207174498122,nan,,,,,
238,0.8766901339404285,0.5796159526271367,0.2476809322834015,0.6262367705348879,,0.00855888333171606,41.82711694948375,1.5654039187793387,0.4850395251996815,0.18897403789401324,1.6701011540426407,1.116397781213891,-1.4076095398759207,2.5240073372842744,0.6379953669384122,0.3634202614193782,0.2745751063339412,0.03580414278395594,0.05873715162201165,3785.246928215027,3834.4004764556885,nan,0.6101841637864709,0.35464330174727365,0.940114455355797,nan,,,,,
239,0.9260637918487191,0.5598035407892894,0.24767637252807617,0.6329377221409231,,0.0004113242030143738,37.26690223347396,1.6874724692606833,0.48091319273225963,-0.017590694530554174,1.762862861622125,1.1264501448604278,-1.5472190334403422,2.6736691900296137,0.6473567355424166,0.35636033333139494,0.29099640157073736,0.04752825385920545,0.04772534866424394,3184.0688047409058,3225.9056644439697,nan,0.5994188473559916,0.3518027557292953,0.9910434288904071,nan,,,,,
240,0.8154558864625869,0.49557801432092674,0.24767239391803741,0.6727516639512032,,0.008163701742887497,36.800749734044075,1.4994517797022127,0.550839512841776,0.2893987566749274,1.787397944892291,1.2700537292876106,-1.8131254266554606,3.083179165609181,0.6517602149397135,0.349198451556731,0.30256176367402077,0.042356212685425554,0.06316183935025865,3230.0161361694336,3263.041986465454,nan,0.6189297263044864,0.36581794191442896,0.8462092902045697,nan,,,,,
241,0.7997129747527651,0.4804042481118813,0.2476702332496643,0.6827012938447297,,0.014802037738263607,40.13866745401174,1.3969060277668177,0.5594533688854426,0.3216700407274402,1.8563953465782106,1.3068126656580716,-1.8307289448566735,3.1375416106311604,0.6599652576260269,0.3463043618830852,0.31366089591756463,0.043212120401483645,0.07021875697153845,3547.217517852783,3571.7355403900146,nan,0.6277943223249167,0.38042126326763537,0.8279523837554734,nan,,,,,
242,0.9038948462111875,0.5370280353818089,0.24766643345355988,0.6450868516694754,,0.0004541343078017235,37.51074959989637,1.683059370967385,0.5005514267832041,-0.06733110799541464,1.659344794228673,1.0798732206822024,-1.5355000730669417,2.615373300275678,0.6452751094475389,0.36383678346464876,0.28143832739442587,0.05853761601421503,0.03752855698962776,3507.8962802886963,3545.5983934402466,nan,0.5804412846919149,0.31810058433620725,0.9540888489573263,nan,,,,,
243,0.8727801073109731,0.5113076451816596,0.24766218662261963,0.6667382109444588,,0.0075327446684241295,38.72288695164025,1.634242728992831,0.5082704003434628,-0.020331777745013824,1.9021093142218888,1.208019245415926,-1.6359661232709186,2.8439853616291657,0.6611413257196546,0.3449139524018392,0.31622737273573875,0.05358632401654917,0.04136759997758699,3087.2996730804443,3137.42450094223,nan,0.6103745582513511,0.368485446611885,0.9432461842079647,nan,,,,,
244,0.8909140642499551,0.5564374523673905,0.24765966832637787,0.6352440505288541,,0.0004001958295702934,38.96847563609481,1.5323052798048593,0.5071576710324734,0.10877030626943451,1.6186793972738087,0.9806096554366377,-1.4933217701961894,2.47393142297733,0.6381701799109578,0.36414687777869403,0.2740233028307557,0.03704563058306576,0.03439315812707022,3354.451919555664,3388.9676961898804,nan,0.599535945802927,0.3387136952660512,0.923893112456426,nan,,,,,
245,0.8295470473822206,0.5028655989008257,0.24765615165233612,0.6757239187136292,,0.0003189127892255783,35.67307931743562,1.4417150884110015,0.5390848754905164,-0.0849428062865627,1.4774405497591943,0.8231464149139356,-1.3424877299112268,2.165634145610966,0.6386064132675529,0.36047400982351974,0.27813240280374885,0.03411491485574203,0.010224200864499267,3279.029896736145,3303.5565872192383,nan,0.6084605946671218,0.34799516981001943,0.856643472216092,nan,,,,,
246,0.8403182116162498,0.49342312816588674,0.24765461683273315,0.6746949178632349,,0.00022846832871437073,38.87981875985861,1.575576975446893,0.5211516717681661,0.26611310316002346,2.10674621257931,1.5127312468539458,-1.9375030013907235,3.4502342980122194,0.6794727323576808,0.3263881379389204,0.35308459494262934,0.049735566955156685,0.07147829231307234,3047.7698345184326,3068.306781768799,nan,0.6300432540010661,0.40836776471769554,0.9198377947905101,nan,,,,,
247,0.8216962736914866,0.4950493980941246,0.24765585362911224,0.6769060753285885,,0.0004553915932774544,37.06049415841699,1.4791583857149817,0.5275857693050057,0.12903103735879995,2.094693599967286,1.4924566205554584,-1.9409389589854982,3.4333956016635057,0.6660378919914365,0.33603157015750185,0.330006321426481,0.05662789471500673,0.0663640146651987,3169.985983848572,3204.140817642212,nan,0.6319072649348527,0.40215024174540304,0.8865257152356207,nan,,,,,
248,0.8054340051021427,0.49417156923300354,0.24765688180923462,0.6715751572046429,,0.00036768894642591476,38.088475161232054,1.4219067086451105,0.544185608625412,0.12823318835216924,1.7804578098002821,1.1551426290825475,-1.7547479248096352,2.90989053240628,0.6539962035603821,0.3515940232318826,0.30240218061953783,0.043178575651381834,0.055260259126953315,3256.5789937973022,3299.7322940826416,nan,0.6187704065814614,0.36293732075137086,0.8394125858030748,nan,,,,,
249,0.8849738311255351,0.5246065333485603,0.24765853583812714,0.6566984464880079,,0.0003996901214122772,38.30799452867359,1.5291495009878417,0.5373922344297171,0.17540641112282174,1.4196053720079362,0.8604356263240334,-1.3325338163413107,2.192969444557093,0.6401660335250199,0.36847351188771427,0.27169252187013626,0.02578052688382515,0.032609125101089376,3203.7920427322388,3223.750761985779,nan,0.5990682234987617,0.34207502617209684,0.8897915838751942,nan,,,,,
250,0.8890367834246717,0.5202663579511864,0.24766013026237488,0.6544374332297593,,0.00021763145923614502,39.7719114869833,1.722361996435211,0.4875556390034035,-0.19499552274373855,1.9793037469498813,1.39688293459767,-1.9731225290161092,3.3700054905202705,0.6606927691027522,0.339671014007763,0.32102175522595644,0.07908724461731254,0.0543370170671551,3490.066162586212,3526.069372653961,nan,0.5975646998267621,0.34704349101230036,0.9679680156041286,nan,,,,,
251,0.7977686847443692,0.4883621363514976,0.24766069650650024,0.668970714090392,,0.0002672094851732254,37.09758935123682,1.458246106369188,0.5217506233602762,-0.08187364265904762,1.9162537275697105,1.2930674692761386,-1.8164737774350215,3.1095412574359216,0.6584941004402936,0.3427208573848475,0.3157732440158725,0.06453211639816914,0.051626194986965857,3263.4694595336914,3301.4537839889526,nan,0.615990140940994,0.35010168874578085,0.8733517960063182,nan,,,,,
252,0.9616187585907028,0.546869990104824,0.24765971302986145,0.6261594176758081,,0.00038684066385030746,37.33327082358301,1.896212158506387,0.47926631080918014,-0.2233279512261106,1.7941779452376068,1.2058478044782532,-1.7800093934783945,2.985857185864006,0.6524002822116017,0.35099217845345265,0.30140810273587704,0.06429193316163628,0.033581906480946166,2887.7816202640533,2917.3948147296906,nan,0.5770392268896103,0.3268727257964201,1.0182174861547537,nan,,,,,
253,0.8568198883003788,0.5033955817998503,0.24765783548355103,0.6699827224947512,,0.000580950640141964,38.10073065571487,1.572540138149634,0.5253867546562105,0.20553509708770434,1.8941065003164113,1.3412524251907598,-1.8643499290919863,3.205602343630744,0.6664167437702417,0.33560000151919667,0.33081674156710505,0.04693713135294786,0.053765247240150416,3351.3741207122803,3375.138547897339,nan,0.6221593837253749,0.3805091383837862,0.9079216000973247,nan,,,,,
254,0.8383946847025072,0.49717561949546507,0.24765752255916595,0.676913557574153,,0.0004987930878996849,37.72171575855464,1.5048459490790265,0.5340728485025465,0.09835509961703792,1.7144432143541053,1.0799829043753562,-1.5982825614046305,2.6782654497365,0.6563671776093543,0.3477739442168968,0.3085932321846485,0.03901898945636617,0.04374866956004908,3430.557273864746,3454.502624988556,nan,0.6153667496982962,0.3627499455178622,0.884034026239533,nan,,,,,
255,0.7873726153629832,0.4945348570763599,0.247659370303154,0.6765362012665719,,0.00035528838634490967,38.24291741196066,1.4120277940965025,0.5321068074554205,0.05118020709051052,1.7782882066676393,1.2228628222437692,-1.6215795859934587,2.8444424048939254,0.6511418824084103,0.35516582627315074,0.29597605718299747,0.05434241465940204,0.05423797382491102,2777.9623413085938,2795.457607269287,nan,0.6222198395989835,0.35488001676276326,0.8403806172864279,nan,,,,,
256,0.8517421646101866,0.5293900874348765,0.24766013026237488,0.6545492073055357,,0.00040403008460998535,36.883085505105555,1.6044496031536255,0.5200145309790969,0.37243661496177083,1.847051912569441,1.3394557553401683,-1.8702413835690095,3.2096971885475796,0.6593064926564693,0.34295539956656285,0.31635109428316355,0.038400040585159445,0.08192248836135718,3366.1558380126953,3415.4751300811768,nan,0.6193827702663839,0.3775345032918267,0.9053351657348685,nan,,,,,
257,0.9611524150386686,0.5827675812488451,0.247659832239151,0.6207785436417907,,0.00040337536484003067,36.53805145435035,1.8711679930565879,0.47090602153912187,0.13940794017980807,1.757536681368947,1.1968616233352805,-1.5681751234296826,2.7650367398455273,0.6379374032840133,0.36048494982969714,0.2774524544365704,0.04373512762060727,0.06051110242615998,2990.368829727173,3030.1488494873047,nan,0.5803482502233237,0.3242528146947734,1.0181610588915646,nan,,,,,
258,0.7371070534245519,0.46767210750067534,0.24766124784946442,0.6973005635663867,,0.0003906087949872017,37.763465269468725,1.2201216970643145,0.5592652626801282,0.11050962153103683,1.6775651862844825,1.0474597000866197,-1.7240520658669993,2.771511760307476,0.6557358773425221,0.346371259919124,0.309364618267864,0.043704627084349745,0.039335685944331455,3321.7738304138184,3357.4636793136597,nan,0.6362992092035711,0.37216489174898015,0.7851497112715151,nan,,,,,
259,0.6922912926384015,0.4407804816655698,0.2476632297039032,0.715212176553905,,0.00041821692138910294,36.51210606098175,1.220278729311758,0.5651028982829303,0.2770114380400628,2.1017136708833277,1.5732175678422209,-2.004466986072657,3.577684555828455,0.6751784393563867,0.3346038255331223,0.34057461516931653,0.054142075622689134,0.07123927272234454,3271.6629724502563,3293.888494491577,nan,0.6622807485982776,0.41680930598522536,0.7653489244839875,nan,,,,,
260,0.8225006698776269,0.49791955899854656,0.24766601622104645,0.6670297812670469,,0.007678535766899586,36.97840632498264,1.4464649670699146,0.5593895264901221,0.2890525830334809,1.6926613406976685,1.1683425717128557,-1.7865521463609184,2.954894710062945,0.6408054437488317,0.35884332280693343,0.2819621218368411,0.03544396005199468,0.063432355193072,3428.820460796356,3482.547661781311,nan,0.6135466457344592,0.3498061092395801,0.8269659472862259,nan,,,,,
261,0.8110726866289042,0.4973455532963271,0.24766792356967926,0.6813854314386845,,0.00039205141365528107,35.42027391679585,1.331102996817208,0.5638052236754447,0.17570482387964148,1.3958793804049492,0.8876001572643872,-1.4927757514233235,2.38037592972978,0.6328992061316967,0.372399423038587,0.26049978332594037,0.024016044317455076,0.03651461060782424,3349.086140871048,3369.5724053382874,nan,0.6169557012617588,0.3406962048029527,0.8057050981733482,nan,,,,,
262,0.840138163548545,0.5135343647289119,0.24767181277275085,0.6672749475110322,,0.0002814456820487976,36.74573854636401,1.4537695261533372,0.5321224443614483,0.26666157381623634,1.7720766848651692,1.1408793422597228,-1.6371071974972438,2.7779865391203202,0.6561959306709468,0.3446102641901234,0.3115856652148068,0.03518753119979223,0.0591605661027188,3054.811379432678,3082.322534561157,nan,0.6279944768175483,0.3856108854379272,0.8802041599992663,nan,,,,,
263,0.8214295285197295,0.5196865779525979,0.2476745843887329,0.657320355065167,,0.0002935156226158142,39.60581453330815,1.6033787530177506,0.5034018920268863,0.12441009909525746,2.1413487394165713,1.6735436391900294,-2.1742730714549907,3.847816702298587,0.6624134765006602,0.33575135822775337,0.3266621180810034,0.06781042943762738,0.0854370180762345,2943.080810546875,2970.745740890503,nan,0.610762907192111,0.36209644666087115,0.9075300822150894,nan,,,,,
264,0.8067254694033181,0.5107868779541604,0.2476775199174881,0.6592202305328101,,0.00022947415709495544,38.950868763029575,1.4433661259299697,0.5188038141932338,0.16741239438124467,1.8632191056385636,1.4148802487852663,-1.8728292715386488,3.287709529409767,0.6564354258589447,0.3456559278347413,0.310779498424381,0.053810500743651346,0.07302763819416214,3205.2418842315674,3226.252474308014,nan,0.6170073943212628,0.350683596014278,0.8756720601304551,nan,,,,,
265,0.7814793695579283,0.4799884682051925,0.24768102169036865,0.6870943664107472,,0.0003555500879883766,40.34976202901453,1.3890217454609228,0.5413834664504975,0.17880467635040986,2.1446588957333006,1.5667522224903223,-2.142825804883614,3.7095780563431617,0.6626547281630337,0.3364409787391196,0.326213750988245,0.0640210053351069,0.07417491989554037,3530.2632160186768,3601.2421474456787,nan,0.6285855039022863,0.37308886769460514,0.8400052777142264,nan,,,,,
266,0.8341388851695228,0.48508558991306927,0.24768251180648804,0.6793672677595168,,0.007489603012800217,40.07881199661642,1.6741846842414816,0.507475234568119,-0.021335434709271794,2.2763114576227963,1.7809455604219693,-2.504832197795622,4.285777765442617,0.6785072856582701,0.32571269292384386,0.3527945945970714,0.08872898411908636,0.08206421025728061,3268.4649300575256,3318.9905009269714,nan,0.6074783378280699,0.36222978818113916,0.9245621605368797,nan,,,,,
267,0.8197879609215306,0.49644208131144296,0.2476811408996582,0.6734317692462355,,0.00037856027483940125,35.51255904510617,1.5596182600420434,0.5184325140435249,0.39361099282541545,2.190380386658944,1.6973220638174098,-2.2115886993706226,3.9089107594336383,0.6824770751409233,0.318846038353513,0.36363103659823537,0.054582548064707914,0.11056802638722729,3201.634231567383,3236.4542274475098,nan,0.6402244656346738,0.41114961498533376,0.9055183326127008,nan,,,,,
268,0.7560408121239561,0.4903242623386177,0.2476789802312851,0.6879238043911755,,0.0003367755562067032,39.21221143286675,1.3663519833935425,0.5402507465332747,0.3232496737000474,2.0829615232069045,1.478485000989167,-1.9040396405034699,3.382524667074904,0.6616428638808429,0.33808149593983217,0.3235613671131432,0.04609030038383821,0.07407318608647984,3453.51766872406,3544.7195529937744,nan,0.6491021034307778,0.40110235733300215,0.8316829099785537,nan,,,,,
269,0.6622882883893908,0.4005338755887351,0.2476782202720642,0.7491580774076283,,0.00022101309150457382,37.12274475116283,1.0220937763369875,0.6236574272625148,0.38744319718534825,1.9171885773539543,1.4126246949308552,-2.130819853191497,3.5434445354621857,0.6689890883862972,0.3342471949326864,0.33474189369007945,0.04438286919078038,0.07064107509359019,3262.3529376983643,3290.8564643859863,nan,0.6761024231091142,0.4281987288268283,0.6703450102359056,nan,,,,,
270,0.9681279811775312,0.5886683040880598,0.2476791888475418,0.6048748411703855,,0.0004509417340159416,38.503270979970694,1.8838549471984152,0.4853839986026287,0.1294535148763316,1.5380389573110733,0.9897017756593414,-1.4502802078786772,2.439982001509634,0.6332332021556795,0.3742616593372077,0.25897154258564115,0.03846898231313389,0.04734473353346402,3782.269723892212,3813.50821685791,nan,0.5682427191641182,0.3120654585582088,1.0013115772162564,nan,,,,,
271,0.6979600543854758,0.4298251682630507,0.2476799637079239,0.7171020032837987,,0.0003666551783680916,39.43497002962977,1.175503981517977,0.5890130298212171,0.2837024162472517,1.970737319381442,1.4253506657150865,-2.037673899831134,3.463024563076033,0.6669799368828535,0.33624206771492027,0.33073786878958344,0.052298205120425934,0.07089725564082983,2864.5799765586853,2892.5345220565796,nan,0.6508551687002182,0.3905495786020765,0.7382947773730848,nan,,,,,
272,0.9601723328669323,0.582407096400857,0.24767760932445526,0.6216995543800294,,0.01186832319945097,40.126405908726156,1.8492806231733994,0.47928312374278903,0.040335850993869826,1.6791680136229843,1.1361722264264245,-1.556655849544768,2.692828070023097,0.6355156195349991,0.36644053963391343,0.26907508075237274,0.04076892213052652,0.03948280074571642,3076.8762345314026,3098.8442816734314,nan,0.5882695436012,0.3375046006840421,1.002233357867226,nan,,,,,
273,0.8033851131913252,0.49446608283687965,0.24767230451107025,0.6774359378032386,,0.000195247121155262,36.830531847663224,1.423187000418693,0.5416118330322206,0.1651926474692118,1.6494729277910665,1.1026886145009485,-1.5015004249944468,2.6041890485212207,0.6518692672252655,0.3538042994623538,0.29806496715173125,0.03480193720759672,0.05171524695729862,3386.4886989593506,3412.7241048812866,nan,0.6234459616243839,0.3685572675021831,0.8487682354170829,nan,,,,,
274,0.8320565804315265,0.5159883759242803,0.24767020344734192,0.6684665714856237,,0.00022400915622711182,37.32331445347518,1.443664991071273,0.5401479164138436,0.3495964039102546,1.6223277898970991,1.1085184347466566,-1.608412779693026,2.716931242204737,0.6550619988702238,0.35967373425592086,0.29538826551288366,0.023884213161582735,0.05157488607362559,3517.456775665283,3539.171269416809,nan,0.6304173576645553,0.3845843621529639,0.8630218011949182,nan,,,,,
275,0.8167155537230428,0.4921770046821621,0.24766945838928223,0.6818037314806134,,0.0002809232100844383,39.17358986288309,1.5805784750264138,0.5278773900354281,0.14686104969587177,1.9704351834952831,1.3835174583728076,-1.7868890082027065,3.170406493904011,0.6617676340974867,0.34152404670021497,0.3202435872517526,0.05212364957356286,0.06441488865754508,3155.7435445785522,3174.9998230934143,nan,0.6247657355852425,0.38229775518993847,0.8838164082262665,nan,,,,,
276,0.7099620654043974,0.4350923117817729,0.2476683259010315,0.717395061859861,,0.0002365345135331154,36.05711080878973,1.2392389143933542,0.5773984106490389,0.19665011358119955,2.080947654787451,1.4646795792941703,-2.147599523246754,3.6122791196103208,0.6677322695031762,0.3285262386780232,0.33920603105798364,0.06355128158499923,0.06730723902535374,3025.8384132385254,3067.510410308838,nan,0.6511477346066386,0.40063151519279927,0.7600077519309707,nan,,,,,
277,0.7537871726381127,0.43775933451797755,0.2476692795753479,0.7147487371694297,,0.0003683660179376602,36.94350469391793,1.322133743284212,0.5626432702410966,-0.0027796866638709616,1.9483024985529482,1.3138035706742812,-1.9260362648110458,3.239839845758979,0.6670983480289578,0.33148053867626004,0.3356178095564246,0.059236375802717234,0.051881345081710606,3448.991123199463,3485.016574859619,nan,0.632822260260582,0.37915716506540775,0.8016233315647696,nan,,,,,
278,0.7566033212351613,0.4667600014945492,0.24766948819160461,0.6958332001231611,,0.0004204781726002693,38.944724266417325,1.2636021037469618,0.5378778798040003,-0.05735068102421792,1.939515658072196,1.3249780562327942,-1.781272657070076,3.106250707889558,0.6592065873555839,0.3437638263858389,0.31544276094064116,0.06386625585849337,0.05314313072449295,2979.288228034973,3005.5910778045654,nan,0.6348881809972227,0.3741993858711794,0.8291377607965842,nan,,,,,
279,0.9911523500049952,0.6030880222388078,0.24767163395881653,0.6008303619455546,,0.0004178844392299652,38.55845020990819,1.910370894591324,0.467804869171232,-0.028891507539810846,1.5254420494893566,0.9204617664581747,-1.2868203889083816,2.2072821747424314,0.6256065424531698,0.3794716409029206,0.24613490141928196,0.04167006475516288,0.03133822249037621,3299.023187637329,3312.5439500808716,nan,0.5692615585867316,0.31592822188395076,1.0265384400263429,nan,,,,,
280,0.7791839969868306,0.46510364471760113,0.24767541885375977,0.7050967512186617,,0.0004900144413113594,39.610200414434075,1.3221348994775326,0.5551397779490799,0.1824353247666295,1.890983141027391,1.2686597896972671,-1.682510828541126,2.951170597691089,0.6642798455432057,0.3389080025954172,0.32537184190005064,0.041404126889489135,0.05106730657334424,3023.3626108169556,3047.2351150512695,nan,0.6560778163839132,0.42550975919584744,0.8275465483602602,nan,,,,,
281,0.8650260479043936,0.5446626924640441,0.24767637252807617,0.6471420410089195,,0.000379389151930809,37.87579528335482,1.5076951813534833,0.5199404358863831,0.3557773857974098,1.714749364182353,1.2330650928779505,-1.7305557583167683,2.963620833004825,0.6411466998979449,0.36037778444733704,0.2807689136825502,0.029980111043457214,0.07359059223123698,3454.2873544692993,3490.8484897613525,nan,0.6176880053244531,0.35931533186521847,0.8976424478460103,nan,,,,,
282,0.8000975219183601,0.47528295232041273,0.247677743434906,0.693490560632199,,0.00037135183811187744,38.950016343034804,1.4847502320772037,0.5524153551086783,0.07686632808970728,1.6935880607925355,1.0740759026957676,-1.6406960548774805,2.714771976636257,0.656777492724359,0.3478069033008069,0.3089705901220441,0.04291208934571955,0.035966748946341554,3165.204610824585,3171.146288871765,nan,0.6230867779813707,0.3709767111868132,0.8415232137776911,nan,,,,,
283,0.8862921266409103,0.5143457529484294,0.24767927825450897,0.663271555909887,,0.0003480454906821251,39.134027612395585,1.6470296715851873,0.5319097575265914,0.12217444625639473,1.7040802002884448,1.1151908549145446,-1.6173673516896088,2.732558231742587,0.6442267876118422,0.3579246033914387,0.28630218422040343,0.042068537016834995,0.04731926657882468,3489.8474502563477,3504.72536945343,nan,0.6064370921812952,0.35076984502666164,0.9075351709034294,nan,,,,,
284,0.8366243897762615,0.5100012459261052,0.24767909944057465,0.6645703022368252,,0.0004369979724287987,38.38855492416769,1.6678027724701678,0.49947295361198485,0.19043814393899083,2.2532851119176485,1.702755869649991,-2.2039247770881047,3.90668067381921,0.6819692789576948,0.32671896419196855,0.35525031574070454,0.06910235132858134,0.08840594629236875,3177.3571224212646,3206.722469329834,nan,0.6241084050852805,0.39814171235775575,0.9387320589739829,nan,,,,,
285,0.9619853690965101,0.5528762597896275,0.24767877161502838,0.6287133581936359,,0.0036925487220287323,43.145249594934285,1.811518391565187,0.49459246755577624,0.1450733284400485,1.844215709832497,1.2378846702631563,-1.691491216828581,2.9293758674757555,0.6536943251267076,0.3536319006088888,0.3000624259002507,0.04304934603930377,0.053399632144722986,2986.0272130966187,3014.289358139038,nan,0.5958742967341095,0.3660182043313398,0.9964062522631139,nan,,,,,
286,0.7834381019783905,0.46618617203785107,0.24767513573169708,0.6883680541068316,,0.00017639994621276855,35.27560432907194,1.4223522501124535,0.523276484105736,-0.04046561797440518,2.3285888091195375,1.68766876636073,-2.197146070130657,3.884814800869208,0.6769238766282797,0.32648397683078656,0.3504398986697197,0.07958446671625552,0.07192523006061435,2911.9383025169373,2944.9634523391724,nan,0.6280316130723804,0.38587700680363923,0.8802613638108596,nan,,,,,
287,0.7560975003871135,0.43943486513308017,0.24767367541790009,0.7136586350388825,,0.0004011085256934166,41.194665217772126,1.2971345236874186,0.5634947093203664,-0.02319076380081242,2.0242409269558266,1.431798935882398,-1.9871125837235013,3.4189114926048205,0.6621704334393144,0.33893260500917677,0.3232378289103508,0.07121102775946042,0.05663683163402311,3123.681540489197,3168.7026691436768,nan,0.6293478778097779,0.36690821470256196,0.7991253011859953,nan,,,,,
288,0.8760886661621043,0.518186195877206,0.24767160415649414,0.6637288564816117,,0.00040435418486595154,39.37213969044387,1.5608357972378144,0.5242202552035451,-0.09157385604157753,1.5749711184762418,0.9470074254786596,-1.433533616233035,2.3805410474305972,0.634672055952251,0.3640040329191834,0.27066802280023694,0.04137108701674208,0.023976661382675957,3101.155909538269,3130.272716522217,nan,0.6060981953050941,0.35034676356008276,0.902871325815795,nan,,,,,
289,0.7565399531595176,0.4479201285930685,0.2476663440465927,0.7076021905522794,,0.00021218601614236832,36.27041316498071,1.38426913479816,0.5540901811327785,-0.0028925314090884058,2.0728703245986253,1.462487624960886,-2.092281334949803,3.554768946582044,0.6731578093022108,0.34076614182413323,0.3323916681110859,0.06839097885986689,0.05667271835227439,3059.4289231300354,3096.1062364578247,nan,0.6419984104577452,0.39421348707401194,0.8165034623016254,nan,,,,,
290,0.936704151914455,0.5420487868577766,0.24765971302986145,0.6452494477853179,,0.0004209829494357109,38.15407279971987,1.8398446965147741,0.5071958499029279,0.04196929915542569,1.6981549754564185,1.0509589127323125,-1.4541668781021144,2.5051257944869576,0.6382046099752188,0.36316578487458173,0.2750388253480196,0.03685824984169983,0.03734640340189799,3470.067469596863,3502.595034599304,nan,0.5867486200295389,0.33246174312080257,0.9712798063410446,nan,,,,,
291,0.8845597555409768,0.4988762490247609,0.24765445291996002,0.6615415578708053,,0.0004062224179506302,38.449756160378456,1.7776315445807995,0.5030522760935128,0.03642541278532008,2.2530078114941716,1.613118031353224,-2.262907686905237,3.876025728881359,0.6801622556522489,0.32054976958897896,0.3596124853938818,0.07671318104346625,0.07700045194724225,2765.7435150146484,2790.2754640579224,nan,0.6071348795667291,0.37962615679134615,0.96498141461052,nan,,,,,
292,0.6944460150552914,0.45229909411864355,0.2476489245891571,0.7004290095064789,,0.00717591680586338,38.08612115588039,1.134956948866602,0.551524129929021,0.21559167862506,2.230416610138491,1.65982090838952,-2.025262639108405,3.6850835966179147,0.6752077015116811,0.33134490241354797,0.343862799461931,0.06470408926064408,0.09052728340316207,3331.841329574585,3378.072072982788,nan,0.6617564801126719,0.40745650888129603,0.7826575723011047,nan,,,,,
